Data;ID sklepu;Miasto;Kategoria;SKU;Czas trwania (h);Szac. utrata sprzedaży (PLN);Powód
2025-09-23;PLN-124;Leszno;Nabiał i jaja;Bagietka;1.6;1;Niedoszacowana prognoza popytu
2025-09-24;PLN-120;Konin;Słodycze i przekąski;Kurczak filet 1kg;4.9;406;Niedoszacowana prognoza popytu
2025-09-24;PLN-126;Tarnów;Sucha żywność / kasze;Wieprzowina karkówka 1kg;3.3;559;Niedoszacowana prognoza popytu
2025-09-24;PLN-040;Kraków;Warzywa i owoce;Pomidory 1kg;6.7;241;Awaria dostawcy
2025-09-25;PLN-057;Poznań;Mięso i wędliny;Wieprzowina karkówka 1kg;4.3;3;Awaria dostawcy
2025-09-25;PLN-027;Kraków;Non-food / dom;Sok pomarańcz. 1L;6.5;120;Burst popytowy (event/pogoda)
2025-09-25;PLN-093;Lublin;Mięso i wędliny;Truskawki 500g;1.7;26;Burst popytowy (event/pogoda)
2025-09-26;PLN-044;Wrocław;Sucha żywność / kasze;Banany 1kg;3.25;16;Opóźniona dostawa
2025-09-26;PLN-059;Poznań;Sucha żywność / kasze;Mleko UHT 3.2% 1L;1.04;17;Opóźniona dostawa
2025-09-26;PLN-105;Toruń;Nabiał i jaja;Wieprzowina karkówka 1kg;8.06;62;Awaria dostawcy
2025-09-27;PLN-131;Legnica;Słodycze i przekąski;Mleko UHT 3.2% 1L;7.41;105;Burst popytowy (event/pogoda)
2025-09-27;PLN-061;Poznań;Non-food / dom;Banany 1kg;3.25;82;Awaria dostawcy
2025-09-27;PLN-080;Łódź;Nabiał i jaja;Bagietka;2.86;29;Niedoszacowana prognoza popytu
2025-09-27;PLN-088;Gdańsk;Warzywa i owoce;Jabłka 1kg;1.3;11;Niedoszacowana prognoza popytu
2025-09-29;PLN-029;Kraków;Lody i desery;Wieprzowina karkówka 1kg;3.3;402;Burst popytowy (event/pogoda)
2025-09-30;PLN-073;Łódź;Karma i akcesoria zwierzęce;Polędwica wołowa;0.9;10;Niedoszacowana prognoza popytu
2025-09-30;PLN-069;Poznań;Chemia i higiena;Pieczywo razowe 400g;1.0;0;Awaria dostawcy
2025-09-30;PLN-021;Warszawa;Sucha żywność / kasze;Jabłka 1kg;6.5;214;Burst popytowy (event/pogoda)
2025-09-30;PLN-050;Wrocław;Mięso i wędliny;Mleko UHT 3.2% 1L;2.4;77;Opóźniona dostawa
2025-09-30;PLN-099;Szczecin;Słodycze i przekąski;Pomidory 1kg;6.0;107;Awaria dostawcy
2025-10-01;PLN-093;Lublin;Sucha żywność / kasze;Pomidory 1kg;5.5;19;Opóźniona dostawa
2025-10-01;PLN-125;Tarnów;Karma i akcesoria zwierzęce;Wieprzowina karkówka 1kg;2.2;208;Błąd kierownika sklepu
2025-10-01;PLN-095;Bydgoszcz;Warzywa i owoce;Bagietka;11.1;328;Burst popytowy (event/pogoda)
2025-10-01;PLN-029;Kraków;Chemia i higiena;Kefir 400g;2.7;309;Niedoszacowana prognoza popytu
2025-10-01;PLN-051;Wrocław;Słodycze i przekąski;Sok pomarańcz. 1L;6.4;175;Niedoszacowana prognoza popytu
2025-10-02;PLN-125;Tarnów;Napoje bezalkoholowe;Kefir 400g;5.4;577;Niedoszacowana prognoza popytu
2025-10-02;PLN-133;Legnica;Dziecko;Bagietka;0.4;9;Awaria dostawcy
2025-10-02;PLN-018;Warszawa;Sucha żywność / kasze;Truskawki 500g;2.4;88;Burst popytowy (event/pogoda)
2025-10-02;PLN-113;Kalisz;Sucha żywność / kasze;Łosoś świeży 200g;0.6;13;Burst popytowy (event/pogoda)
2025-10-02;PLN-074;Łódź;Non-food / dom;Twaróg 250g;0.3;40;Niedoszacowana prognoza popytu
2025-10-02;PLN-045;Wrocław;Słodycze i przekąski;Masło 200g;1.1;70;Niedoszacowana prognoza popytu
2025-10-02;PLN-123;Leszno;Mrożonki;Kurczak filet 1kg;2.4;74;Burst popytowy (event/pogoda)
2025-10-02;PLN-068;Poznań;Chemia i higiena;Masło 200g;0.5;8;Niedoszacowana prognoza popytu
2025-10-03;PLN-133;Legnica;Warzywa i owoce;Jabłka 1kg;5.720000000000001;829;Opóźniona dostawa
2025-10-03;PLN-111;Kalisz;Słodycze i przekąski;Kefir 400g;5.98;97;Opóźniona dostawa
2025-10-03;PLN-055;Poznań;Karma i akcesoria zwierzęce;Kefir 400g;3.12;611;Burst popytowy (event/pogoda)
2025-10-03;PLN-081;Łódź;Piwo i alkohol;Łosoś świeży 200g;1.17;71;Niedoszacowana prognoza popytu
2025-10-03;PLN-066;Poznań;Dziecko;Kefir 400g;2.86;21;Opóźniona dostawa
2025-10-04;PLN-029;Kraków;Warzywa i owoce;Truskawki 500g;8.450000000000001;97;Awaria dostawcy
2025-10-04;PLN-037;Kraków;Piwo i alkohol;Polędwica wołowa;6.760000000000001;1777;Burst popytowy (event/pogoda)
2025-10-04;PLN-099;Szczecin;Piwo i alkohol;Mleko UHT 3.2% 1L;3.25;3;Niedoszacowana prognoza popytu
2025-10-04;PLN-007;Warszawa;Karma i akcesoria zwierzęce;Kurczak filet 1kg;4.680000000000001;670;Niedoszacowana prognoza popytu
2025-10-04;PLN-060;Poznań;Słodycze i przekąski;Pomidory 1kg;10.4;343;Niedoszacowana prognoza popytu
2025-10-04;PLN-014;Warszawa;Chemia i higiena;Banany 1kg;13.13;252;Awaria dostawcy
2025-10-04;PLN-119;Gniezno;Non-food / dom;Polędwica wołowa;7.93;32;Niedoszacowana prognoza popytu
2025-10-04;PLN-106;Częstochowa;Sucha żywność / kasze;Twaróg 250g;2.99;105;Opóźniona dostawa
2025-10-06;PLN-056;Poznań;Mrożonki;Kurczak filet 1kg;4.0;116;Błąd kierownika sklepu
2025-10-06;PLN-056;Poznań;Mięso i wędliny;Bagietka;2.1;367;Brak na centralnym magazynie
2025-10-06;PLN-114;Kalisz;Pieczywo;Polędwica wołowa;0.9;21;Niedoszacowana prognoza popytu
2025-10-07;PLN-125;Tarnów;Piwo i alkohol;Truskawki 500g;6.9;343;Brak na centralnym magazynie
2025-10-07;PLN-128;Nowy Sącz;Mięso i wędliny;Jajka L 10szt;5.6;305;Niedoszacowana prognoza popytu
2025-10-07;PLN-094;Bydgoszcz;Mięso i wędliny;Pieczywo razowe 400g;1.7;1;Opóźniona dostawa
2025-10-07;PLN-081;Łódź;Nabiał i jaja;Sok pomarańcz. 1L;0.5;2;Niedoszacowana prognoza popytu
2025-10-07;PLN-015;Warszawa;Słodycze i przekąski;Jabłka 1kg;3.2;140;Opóźniona dostawa
2025-10-07;PLN-129;Nowy Sącz;Sucha żywność / kasze;Jabłka 1kg;0.6;5;Opóźniona dostawa
2025-10-07;PLN-097;Szczecin;Chemia i higiena;Twaróg 250g;3.3;22;Niedoszacowana prognoza popytu
2025-10-07;PLN-062;Poznań;Nabiał i jaja;Pieczywo razowe 400g;1.5;67;Burst popytowy (event/pogoda)
2025-10-07;PLN-053;Wrocław;Warzywa i owoce;Jajka L 10szt;0.8;2;Awaria dostawcy
2025-10-08;PLN-102;Katowice;Warzywa i owoce;Truskawki 500g;2.5;42;Opóźniona dostawa
2025-10-08;PLN-103;Toruń;Dziecko;Mleko UHT 3.2% 1L;2.1;167;Niedoszacowana prognoza popytu
2025-10-08;PLN-039;Kraków;Mięso i wędliny;Pomidory 1kg;0.6;25;Opóźniona dostawa
2025-10-08;PLN-064;Poznań;Mięso i wędliny;Twaróg 250g;7.9;659;Niedoszacowana prognoza popytu
2025-10-08;PLN-003;Warszawa;Piwo i alkohol;Polędwica wołowa;4.0;73;Niedoszacowana prognoza popytu
2025-10-08;PLN-013;Warszawa;Warzywa i owoce;Sok pomarańcz. 1L;1.5;104;Błąd kierownika sklepu
2025-10-08;PLN-130;Nowy Sącz;Lody i desery;Truskawki 500g;0.7;29;Awaria dostawcy
2025-10-08;PLN-118;Gniezno;Dziecko;Masło 200g;2.0;154;Niedoszacowana prognoza popytu
2025-10-08;PLN-128;Nowy Sącz;Piwo i alkohol;Banany 1kg;0.3;1;Opóźniona dostawa
2025-10-08;PLN-084;Gdańsk;Sucha żywność / kasze;Pieczywo razowe 400g;3.0;136;Burst popytowy (event/pogoda)
2025-10-08;PLN-088;Gdańsk;Warzywa i owoce;Jajka L 10szt;2.9;28;Opóźniona dostawa
2025-10-09;PLN-058;Poznań;Warzywa i owoce;Wieprzowina karkówka 1kg;14.4;115;Niedoszacowana prognoza popytu
2025-10-09;PLN-097;Szczecin;Słodycze i przekąski;Masło 200g;1.0;77;Niedoszacowana prognoza popytu
2025-10-09;PLN-112;Kalisz;Piwo i alkohol;Kefir 400g;2.0;219;Opóźniona dostawa
2025-10-09;PLN-082;Łódź;Piwo i alkohol;Jajka L 10szt;6.8;49;Burst popytowy (event/pogoda)
2025-10-09;PLN-126;Tarnów;Mięso i wędliny;Twaróg 250g;2.5;121;Awaria dostawcy
2025-10-09;PLN-024;Warszawa;Piwo i alkohol;Wieprzowina karkówka 1kg;1.9;8;Niedoszacowana prognoza popytu
2025-10-09;PLN-013;Warszawa;Warzywa i owoce;Wieprzowina karkówka 1kg;2.4;18;Niedoszacowana prognoza popytu
2025-10-09;PLN-109;Opole;Chemia i higiena;Truskawki 500g;1.0;21;Opóźniona dostawa
2025-10-10;PLN-057;Poznań;Warzywa i owoce;Polędwica wołowa;14.95;1007;Burst popytowy (event/pogoda)
2025-10-10;PLN-120;Konin;Nabiał i jaja;Mleko UHT 3.2% 1L;1.17;98;Niedoszacowana prognoza popytu
2025-10-10;PLN-024;Warszawa;Lody i desery;Jajka L 10szt;0.39;16;Niedoszacowana prognoza popytu
2025-10-10;PLN-018;Warszawa;Chemia i higiena;Polędwica wołowa;11.7;812;Opóźniona dostawa
2025-10-10;PLN-009;Warszawa;Mięso i wędliny;Mleko UHT 3.2% 1L;6.11;39;Brak na centralnym magazynie
2025-10-11;PLN-016;Warszawa;Nabiał i jaja;Banany 1kg;5.59;153;Opóźniona dostawa
2025-10-11;PLN-091;Lublin;Warzywa i owoce;Twaróg 250g;4.42;622;Niedoszacowana prognoza popytu
2025-10-11;PLN-113;Kalisz;Nabiał i jaja;Bagietka;4.680000000000001;123;Błąd kierownika sklepu
2025-10-11;PLN-025;Kraków;Mięso i wędliny;Kefir 400g;1.56;253;Awaria dostawcy
2025-10-11;PLN-082;Łódź;Non-food / dom;Twaróg 250g;16.9;773;Niedoszacowana prognoza popytu
2025-10-13;PLN-117;Płock;Warzywa i owoce;Wieprzowina karkówka 1kg;1.3;60;Burst popytowy (event/pogoda)
2025-10-13;PLN-015;Warszawa;Napoje bezalkoholowe;Wieprzowina karkówka 1kg;9.1;618;Awaria dostawcy
2025-10-14;PLN-073;Łódź;Nabiał i jaja;Truskawki 500g;10.4;422;Awaria dostawcy
2025-10-14;PLN-114;Kalisz;Mięso i wędliny;Sok pomarańcz. 1L;2.1;213;Brak na centralnym magazynie
2025-10-14;PLN-020;Warszawa;Mięso i wędliny;Truskawki 500g;0.3;3;Błąd kierownika sklepu
2025-10-14;PLN-106;Częstochowa;Mrożonki;Sok pomarańcz. 1L;1.5;41;Opóźniona dostawa
2025-10-14;PLN-024;Warszawa;Dziecko;Polędwica wołowa;6.1;86;Niedoszacowana prognoza popytu
2025-10-14;PLN-138;Radom;Warzywa i owoce;Sok pomarańcz. 1L;1.5;149;Awaria dostawcy
2025-10-15;PLN-109;Opole;Mięso i wędliny;Pieczywo razowe 400g;1.6;113;Opóźniona dostawa
2025-10-15;PLN-077;Łódź;Mięso i wędliny;Łosoś świeży 200g;4.7;79;Niedoszacowana prognoza popytu
2025-10-15;PLN-033;Kraków;Karma i akcesoria zwierzęce;Banany 1kg;3.1;21;Niedoszacowana prognoza popytu
2025-10-15;PLN-068;Poznań;Słodycze i przekąski;Sok pomarańcz. 1L;9.5;599;Opóźniona dostawa
2025-10-15;PLN-132;Legnica;Non-food / dom;Truskawki 500g;2.1;99;Opóźniona dostawa
2025-10-16;PLN-055;Poznań;Chemia i higiena;Banany 1kg;7.7;72;Niedoszacowana prognoza popytu
2025-10-16;PLN-045;Wrocław;Lody i desery;Banany 1kg;0.5;43;Awaria dostawcy
2025-10-16;PLN-131;Legnica;Piwo i alkohol;Banany 1kg;11.7;121;Opóźniona dostawa
2025-10-16;PLN-114;Kalisz;Chemia i higiena;Jabłka 1kg;0.5;15;Niedoszacowana prognoza popytu
2025-10-16;PLN-124;Leszno;Warzywa i owoce;Kefir 400g;5.6;166;Opóźniona dostawa
2025-10-16;PLN-098;Szczecin;Piwo i alkohol;Sok pomarańcz. 1L;0.5;6;Opóźniona dostawa
2025-10-16;PLN-048;Wrocław;Chemia i higiena;Pieczywo razowe 400g;3.9;250;Opóźniona dostawa
2025-10-16;PLN-056;Poznań;Słodycze i przekąski;Kefir 400g;3.0;187;Niedoszacowana prognoza popytu
2025-10-16;PLN-003;Warszawa;Napoje bezalkoholowe;Jajka L 10szt;2.3;66;Niedoszacowana prognoza popytu
2025-10-17;PLN-128;Nowy Sącz;Chemia i higiena;Kurczak filet 1kg;0.52;16;Brak na centralnym magazynie
2025-10-17;PLN-089;Gdańsk;Mięso i wędliny;Bagietka;1.95;19;Opóźniona dostawa
2025-10-17;PLN-131;Legnica;Mięso i wędliny;Wieprzowina karkówka 1kg;2.47;121;Opóźniona dostawa
2025-10-17;PLN-018;Warszawa;Ryby i mrożonki;Twaróg 250g;4.16;21;Burst popytowy (event/pogoda)
2025-10-17;PLN-057;Poznań;Lody i desery;Wieprzowina karkówka 1kg;6.370000000000001;103;Błąd kierownika sklepu
2025-10-17;PLN-103;Toruń;Sucha żywność / kasze;Mleko UHT 3.2% 1L;13.39;4;Opóźniona dostawa
2025-10-18;PLN-038;Kraków;Chemia i higiena;Kefir 400g;2.73;2;Awaria dostawcy
2025-10-18;PLN-099;Szczecin;Piwo i alkohol;Kefir 400g;1.04;221;Burst popytowy (event/pogoda)
2025-10-20;PLN-091;Lublin;Sucha żywność / kasze;Sok pomarańcz. 1L;1.6;85;Niedoszacowana prognoza popytu
2025-10-20;PLN-066;Poznań;Nabiał i jaja;Kefir 400g;3.9;3;Błąd kierownika sklepu
2025-10-20;PLN-112;Kalisz;Non-food / dom;Pieczywo razowe 400g;0.3;8;Niedoszacowana prognoza popytu
2025-10-20;PLN-020;Warszawa;Nabiał i jaja;Pieczywo razowe 400g;4.2;407;Niedoszacowana prognoza popytu
2025-10-20;PLN-075;Łódź;Karma i akcesoria zwierzęce;Jabłka 1kg;0.4;0;Niedoszacowana prognoza popytu
2025-10-20;PLN-101;Katowice;Warzywa i owoce;Banany 1kg;2.6;14;Brak na centralnym magazynie
2025-10-21;PLN-085;Gdańsk;Sucha żywność / kasze;Masło 200g;5.4;114;Niedoszacowana prognoza popytu
2025-10-21;PLN-065;Poznań;Mrożonki;Jajka L 10szt;2.3;10;Niedoszacowana prognoza popytu
2025-10-21;PLN-059;Poznań;Dziecko;Mleko UHT 3.2% 1L;8.0;32;Niedoszacowana prognoza popytu
2025-10-21;PLN-068;Poznań;Warzywa i owoce;Kurczak filet 1kg;0.8;31;Niedoszacowana prognoza popytu
2025-10-21;PLN-015;Warszawa;Pieczywo;Mleko UHT 3.2% 1L;4.7;58;Opóźniona dostawa
2025-10-21;PLN-031;Kraków;Sucha żywność / kasze;Polędwica wołowa;1.4;14;Opóźniona dostawa
2025-10-21;PLN-023;Warszawa;Chemia i higiena;Kurczak filet 1kg;3.8;47;Opóźniona dostawa
2025-10-21;PLN-108;Częstochowa;Piwo i alkohol;Polędwica wołowa;4.2;186;Brak na centralnym magazynie
2025-10-21;PLN-119;Gniezno;Chemia i higiena;Kurczak filet 1kg;2.5;14;Opóźniona dostawa
2025-10-21;PLN-001;Warszawa;Mięso i wędliny;Banany 1kg;0.3;8;Błąd kierownika sklepu
2025-10-21;PLN-071;Poznań;Karma i akcesoria zwierzęce;Masło 200g;1.0;60;Opóźniona dostawa
2025-10-22;PLN-123;Leszno;Mrożonki;Pomidory 1kg;2.3;235;Niedoszacowana prognoza popytu
2025-10-22;PLN-028;Kraków;Piwo i alkohol;Truskawki 500g;5.1;84;Opóźniona dostawa
2025-10-22;PLN-017;Warszawa;Mięso i wędliny;Truskawki 500g;6.3;97;Błąd kierownika sklepu
2025-10-22;PLN-021;Warszawa;Ryby i mrożonki;Truskawki 500g;1.8;81;Niedoszacowana prognoza popytu
2025-10-22;PLN-055;Poznań;Sucha żywność / kasze;Kefir 400g;0.3;8;Niedoszacowana prognoza popytu
2025-10-22;PLN-109;Opole;Pieczywo;Kefir 400g;0.6;25;Błąd kierownika sklepu
2025-10-22;PLN-130;Nowy Sącz;Chemia i higiena;Truskawki 500g;0.7;8;Awaria dostawcy
2025-10-22;PLN-038;Kraków;Chemia i higiena;Polędwica wołowa;2.2;67;Niedoszacowana prognoza popytu
2025-10-23;PLN-021;Warszawa;Nabiał i jaja;Masło 200g;3.0;208;Niedoszacowana prognoza popytu
2025-10-23;PLN-137;Jelenia Góra;Warzywa i owoce;Jajka L 10szt;0.6;15;Brak na centralnym magazynie
2025-10-23;PLN-022;Warszawa;Karma i akcesoria zwierzęce;Masło 200g;0.3;29;Niedoszacowana prognoza popytu
2025-10-23;PLN-034;Kraków;Warzywa i owoce;Kurczak filet 1kg;2.8;482;Burst popytowy (event/pogoda)
2025-10-23;PLN-106;Częstochowa;Piwo i alkohol;Jabłka 1kg;8.0;34;Niedoszacowana prognoza popytu
2025-10-23;PLN-099;Szczecin;Dziecko;Jabłka 1kg;0.3;2;Niedoszacowana prognoza popytu
2025-10-23;PLN-120;Konin;Dziecko;Jajka L 10szt;8.1;222;Awaria dostawcy
2025-10-23;PLN-013;Warszawa;Warzywa i owoce;Jabłka 1kg;0.3;1;Opóźniona dostawa
2025-10-24;PLN-128;Nowy Sącz;Karma i akcesoria zwierzęce;Truskawki 500g;2.73;30;Niedoszacowana prognoza popytu
2025-10-24;PLN-035;Kraków;Piwo i alkohol;Mleko UHT 3.2% 1L;10.4;1102;Niedoszacowana prognoza popytu
2025-10-25;PLN-119;Gniezno;Piwo i alkohol;Sok pomarańcz. 1L;0.39;1;Niedoszacowana prognoza popytu
2025-10-27;PLN-127;Tarnów;Mięso i wędliny;Łosoś świeży 200g;5.8;10;Brak na centralnym magazynie
2025-10-27;PLN-033;Kraków;Piwo i alkohol;Kefir 400g;5.4;212;Niedoszacowana prognoza popytu
2025-10-27;PLN-007;Warszawa;Chemia i higiena;Truskawki 500g;4.3;32;Niedoszacowana prognoza popytu
2025-10-27;PLN-016;Warszawa;Ryby i mrożonki;Bagietka;0.9;13;Brak na centralnym magazynie
2025-10-28;PLN-036;Kraków;Dziecko;Kurczak filet 1kg;8.1;19;Burst popytowy (event/pogoda)
2025-10-28;PLN-104;Toruń;Nabiał i jaja;Masło 200g;1.5;69;Błąd kierownika sklepu
2025-10-28;PLN-079;Łódź;Sucha żywność / kasze;Twaróg 250g;3.4;168;Opóźniona dostawa
2025-10-28;PLN-067;Poznań;Pieczywo;Wieprzowina karkówka 1kg;3.6;155;Niedoszacowana prognoza popytu
2025-10-28;PLN-072;Poznań;Nabiał i jaja;Bagietka;3.3;6;Opóźniona dostawa
2025-10-28;PLN-101;Katowice;Lody i desery;Sok pomarańcz. 1L;0.7;76;Burst popytowy (event/pogoda)
2025-10-29;PLN-052;Wrocław;Słodycze i przekąski;Sok pomarańcz. 1L;4.2;124;Burst popytowy (event/pogoda)
2025-10-29;PLN-042;Wrocław;Słodycze i przekąski;Pieczywo razowe 400g;1.0;27;Opóźniona dostawa
2025-10-29;PLN-005;Warszawa;Nabiał i jaja;Polędwica wołowa;12.8;1315;Brak na centralnym magazynie
2025-10-29;PLN-060;Poznań;Napoje bezalkoholowe;Łosoś świeży 200g;1.5;45;Opóźniona dostawa
2025-10-29;PLN-126;Tarnów;Mrożonki;Łosoś świeży 200g;7.1;770;Opóźniona dostawa
2025-10-30;PLN-100;Katowice;Warzywa i owoce;Twaróg 250g;0.3;0;Niedoszacowana prognoza popytu
2025-10-30;PLN-083;Łódź;Warzywa i owoce;Banany 1kg;4.6;79;Awaria dostawcy
2025-10-30;PLN-139;Radom;Dziecko;Bagietka;0.7;0;Niedoszacowana prognoza popytu
2025-10-30;PLN-038;Kraków;Nabiał i jaja;Sok pomarańcz. 1L;2.2;180;Opóźniona dostawa
2025-10-30;PLN-072;Poznań;Nabiał i jaja;Wieprzowina karkówka 1kg;2.3;141;Niedoszacowana prognoza popytu
2025-10-30;PLN-128;Nowy Sącz;Lody i desery;Kurczak filet 1kg;0.3;7;Opóźniona dostawa
2025-10-31;PLN-085;Gdańsk;Warzywa i owoce;Jabłka 1kg;3.51;100;Błąd kierownika sklepu
2025-10-31;PLN-071;Poznań;Pieczywo;Kefir 400g;5.07;352;Awaria dostawcy
2025-10-31;PLN-117;Płock;Sucha żywność / kasze;Masło 200g;3.9;185;Opóźniona dostawa
2025-10-31;PLN-140;Radom;Pieczywo;Masło 200g;0.39;1;Niedoszacowana prognoza popytu
2025-10-31;PLN-005;Warszawa;Mięso i wędliny;Banany 1kg;2.34;95;Opóźniona dostawa
2025-10-31;PLN-088;Gdańsk;Chemia i higiena;Banany 1kg;9.49;524;Opóźniona dostawa
2025-10-31;PLN-089;Gdańsk;Ryby i mrożonki;Sok pomarańcz. 1L;10.27;814;Opóźniona dostawa
2025-10-31;PLN-026;Kraków;Mięso i wędliny;Twaróg 250g;3.51;131;Niedoszacowana prognoza popytu
2025-11-03;PLN-103;Toruń;Mrożonki;Jabłka 1kg;0.7;72;Brak na centralnym magazynie
2025-11-03;PLN-112;Kalisz;Sucha żywność / kasze;Jabłka 1kg;0.3;10;Brak na centralnym magazynie
2025-11-03;PLN-001;Warszawa;Pieczywo;Kurczak filet 1kg;4.5;65;Błąd kierownika sklepu
2025-11-03;PLN-046;Wrocław;Pieczywo;Kurczak filet 1kg;0.3;9;Brak na centralnym magazynie
2025-11-03;PLN-049;Wrocław;Słodycze i przekąski;Jajka L 10szt;15.3;53;Brak na centralnym magazynie
2025-11-03;PLN-133;Legnica;Mięso i wędliny;Truskawki 500g;2.3;12;Awaria dostawcy
2025-11-04;PLN-050;Wrocław;Warzywa i owoce;Masło 200g;2.1;194;Opóźniona dostawa
2025-11-04;PLN-138;Radom;Sucha żywność / kasze;Truskawki 500g;1.9;75;Niedoszacowana prognoza popytu
2025-11-04;PLN-134;Wałbrzych;Nabiał i jaja;Polędwica wołowa;0.3;34;Awaria dostawcy
2025-11-04;PLN-018;Warszawa;Słodycze i przekąski;Pieczywo razowe 400g;1.2;10;Opóźniona dostawa
2025-11-04;PLN-021;Warszawa;Piwo i alkohol;Kefir 400g;5.5;325;Niedoszacowana prognoza popytu
2025-11-05;PLN-040;Kraków;Karma i akcesoria zwierzęce;Pieczywo razowe 400g;0.3;14;Niedoszacowana prognoza popytu
2025-11-05;PLN-113;Kalisz;Słodycze i przekąski;Banany 1kg;0.7;17;Opóźniona dostawa
2025-11-05;PLN-031;Kraków;Warzywa i owoce;Truskawki 500g;0.3;7;Burst popytowy (event/pogoda)
2025-11-05;PLN-115;Płock;Pieczywo;Truskawki 500g;1.1;1;Awaria dostawcy
2025-11-05;PLN-083;Łódź;Mięso i wędliny;Łosoś świeży 200g;4.4;62;Niedoszacowana prognoza popytu
2025-11-05;PLN-045;Wrocław;Nabiał i jaja;Twaróg 250g;4.1;71;Brak na centralnym magazynie
2025-11-06;PLN-112;Kalisz;Warzywa i owoce;Jabłka 1kg;0.5;5;Niedoszacowana prognoza popytu
2025-11-06;PLN-076;Łódź;Mięso i wędliny;Kefir 400g;6.2;433;Opóźniona dostawa
2025-11-06;PLN-049;Wrocław;Warzywa i owoce;Truskawki 500g;2.1;11;Burst popytowy (event/pogoda)
2025-11-06;PLN-067;Poznań;Lody i desery;Bagietka;1.4;65;Burst popytowy (event/pogoda)
2025-11-06;PLN-014;Warszawa;Nabiał i jaja;Wieprzowina karkówka 1kg;0.3;2;Niedoszacowana prognoza popytu
2025-11-06;PLN-051;Wrocław;Ryby i mrożonki;Banany 1kg;2.4;16;Burst popytowy (event/pogoda)
2025-11-07;PLN-087;Gdańsk;Napoje bezalkoholowe;Mleko UHT 3.2% 1L;4.29;24;Niedoszacowana prognoza popytu
2025-11-07;PLN-011;Warszawa;Warzywa i owoce;Mleko UHT 3.2% 1L;5.2;364;Burst popytowy (event/pogoda)
2025-11-07;PLN-098;Szczecin;Dziecko;Pieczywo razowe 400g;3.77;1341;Opóźniona dostawa
2025-11-07;PLN-119;Gniezno;Słodycze i przekąski;Pieczywo razowe 400g;11.57;1487;Opóźniona dostawa
2025-11-07;PLN-008;Warszawa;Sucha żywność / kasze;Sok pomarańcz. 1L;2.86;138;Opóźniona dostawa
2025-11-07;PLN-022;Warszawa;Mięso i wędliny;Masło 200g;3.9;510;Opóźniona dostawa
2025-11-07;PLN-060;Poznań;Mrożonki;Wieprzowina karkówka 1kg;2.08;29;Opóźniona dostawa
2025-11-08;PLN-103;Toruń;Dziecko;Sok pomarańcz. 1L;1.43;58;Niedoszacowana prognoza popytu
2025-11-08;PLN-082;Łódź;Mięso i wędliny;Banany 1kg;0.39;27;Opóźniona dostawa
2025-11-08;PLN-122;Leszno;Napoje bezalkoholowe;Masło 200g;6.24;270;Burst popytowy (event/pogoda)
2025-11-08;PLN-098;Szczecin;Mięso i wędliny;Pomidory 1kg;0.39;23;Brak na centralnym magazynie
2025-11-08;PLN-107;Częstochowa;Słodycze i przekąski;Kurczak filet 1kg;3.64;87;Opóźniona dostawa
2025-11-10;PLN-071;Poznań;Warzywa i owoce;Bagietka;1.2;18;Niedoszacowana prognoza popytu
2025-11-10;PLN-084;Gdańsk;Mięso i wędliny;Truskawki 500g;2.0;285;Niedoszacowana prognoza popytu
2025-11-10;PLN-113;Kalisz;Pieczywo;Kefir 400g;0.3;15;Burst popytowy (event/pogoda)
2025-11-10;PLN-111;Kalisz;Sucha żywność / kasze;Mleko UHT 3.2% 1L;11.8;365;Opóźniona dostawa
2025-11-10;PLN-115;Płock;Warzywa i owoce;Wieprzowina karkówka 1kg;2.5;73;Niedoszacowana prognoza popytu
2025-11-10;PLN-100;Katowice;Chemia i higiena;Kurczak filet 1kg;3.5;215;Opóźniona dostawa
2025-11-10;PLN-097;Szczecin;Nabiał i jaja;Polędwica wołowa;7.7;126;Niedoszacowana prognoza popytu
2025-11-10;PLN-114;Kalisz;Chemia i higiena;Pieczywo razowe 400g;1.6;131;Brak na centralnym magazynie
2025-11-10;PLN-129;Nowy Sącz;Ryby i mrożonki;Wieprzowina karkówka 1kg;3.5;547;Opóźniona dostawa
2025-11-10;PLN-016;Warszawa;Słodycze i przekąski;Jabłka 1kg;4.1;463;Błąd kierownika sklepu
2025-11-10;PLN-094;Bydgoszcz;Ryby i mrożonki;Wieprzowina karkówka 1kg;2.2;112;Burst popytowy (event/pogoda)
2025-11-12;PLN-038;Kraków;Sucha żywność / kasze;Banany 1kg;2.7;5;Burst popytowy (event/pogoda)
2025-11-12;PLN-031;Kraków;Pieczywo;Sok pomarańcz. 1L;2.5;213;Niedoszacowana prognoza popytu
2025-11-12;PLN-064;Poznań;Warzywa i owoce;Banany 1kg;0.9;73;Błąd kierownika sklepu
2025-11-12;PLN-077;Łódź;Non-food / dom;Jabłka 1kg;6.1;137;Niedoszacowana prognoza popytu
2025-11-12;PLN-124;Leszno;Mięso i wędliny;Sok pomarańcz. 1L;2.9;101;Niedoszacowana prognoza popytu
2025-11-12;PLN-090;Lublin;Nabiał i jaja;Pieczywo razowe 400g;2.4;259;Niedoszacowana prognoza popytu
2025-11-13;PLN-028;Kraków;Nabiał i jaja;Polędwica wołowa;11.8;347;Burst popytowy (event/pogoda)
