Tydzień;Data początku tygodnia;SKU;Grupa;Cena PLON (PLN);Cena Biedronka (PLN);Cena Lidl (PLN);Cena Żabka (PLN);Cena Carrefour (PLN)
2025-W50;2025-12-15;Banany 1kg;Owoce;5.62;5.18;5.16;6.42;5.97
2025-W50;2025-12-15;Pomidory 1kg;Warzywa;10.36;9.94;9.7;11.36;10.56
2025-W50;2025-12-15;Jabłka Ligol 1kg;Owoce;4.56;4.34;4.32;4.78;4.61
2025-W50;2025-12-15;Kurczak filet 1kg;Mięso;25.95;24.93;25.65;28.43;26.63
2025-W50;2025-12-15;Mielone wieprz. 500g;Mięso;15.09;13.35;14.48;17.28;14.68
2025-W50;2025-12-15;Karkówka 1kg;Mięso;27.92;26.85;26.61;31.47;29.11
2025-W50;2025-12-15;Coca-Cola 2L;Napoje;8.99;8.94;8.65;10.29;9.25
2025-W50;2025-12-15;Pepsi 2L;Napoje;8.4;8.07;7.98;9.63;8.74
2025-W50;2025-12-15;Woda Żywiec 1.5L;Napoje;2.57;2.52;2.41;2.82;2.65
2025-W50;2025-12-15;Piwo Tyskie 0.5L;Alkohol;4.17;3.78;3.73;4.47;4.07
2025-W50;2025-12-15;Piwo Lech 0.5L;Alkohol;3.92;3.76;3.84;4.62;4.14
2025-W50;2025-12-15;Wódka Wyborowa 0.5L;Alkohol;33.81;30.23;31.05;37.08;34.69
2025-W50;2025-12-15;Kawa Jacobs 250g;Suche;19.78;19.17;19.13;22.14;20.19
2025-W50;2025-12-15;Cukier biały 1kg;Suche;4.6;4.53;4.33;5.22;4.67
2025-W50;2025-12-15;Mąka pszenna 1kg;Suche;3.46;3.27;3.32;3.98;3.41
2025-W50;2025-12-15;Ryż biały 1kg;Suche;7.26;7.08;6.68;8.06;7.58
2025-W50;2025-12-15;Makaron Lubella 500g;Suche;4.65;4.7;4.48;4.79;4.57
2025-W50;2025-12-15;Olej rzepakowy 1L;Suche;9.24;8.74;8.74;9.8;9.37
2025-W50;2025-12-15;Płatki Nestle 250g;Suche;10.66;10.5;9.96;12.49;11.1
2025-W50;2025-12-15;Czekolada Wedel 100g;Słodycze;5.63;5.51;5.44;5.97;5.68
2025-W50;2025-12-15;Lody Magnum 4-pack;Lody;15.63;14.66;14.39;16.98;15.53
2025-W50;2025-12-15;Pampers 4 26szt;Dziecko;52.44;51.44;53.29;59.85;54.55
2025-W50;2025-12-15;Papier toaletowy 8r;Chemia;15.4;14.8;14.64;15.01;15.34
2025-W50;2025-12-15;Proszek Persil 5kg;Chemia;51.73;47.11;47.59;54.39;52.96
2025-W50;2025-12-15;Karma Whiskas 400g;Zwierzęta;5.82;5.79;5.63;6.38;5.75
2025-W50;2025-12-15;Karma Pedigree 1.2kg;Zwierzęta;12.51;12.19;11.55;13.56;12.41
2025-W51;2025-12-22;Mleko UHT 3.2% 1L;Nabiał;4.72;4.35;4.59;5.43;4.86
2025-W51;2025-12-22;Chleb wiejski 500g;Pieczywo;7.4;7.01;7.32;8.16;7.56
2025-W51;2025-12-22;Jajka L 10szt;Nabiał;9.69;9.15;9.15;10.29;9.94
2025-W51;2025-12-22;Masło ekstra 200g;Nabiał;9.11;8.6;8.68;9.89;9.14
2025-W51;2025-12-22;Banany 1kg;Owoce;5.65;5.47;5.63;5.87;5.83
2025-W51;2025-12-22;Pomidory 1kg;Warzywa;10.22;9.42;9.51;11.42;10.02
2025-W51;2025-12-22;Jabłka Ligol 1kg;Owoce;4.33;4.02;4.13;4.53;4.32
2025-W51;2025-12-22;Kurczak filet 1kg;Mięso;25.19;24.22;23.99;27.27;25.2
2025-W51;2025-12-22;Mielone wieprz. 500g;Mięso;15.39;14.77;14.54;18.17;15.08
2025-W51;2025-12-22;Karkówka 1kg;Mięso;28.8;27.63;27.46;29.34;28.9
2025-W51;2025-12-22;Coca-Cola 2L;Napoje;8.68;8.23;8.14;9.49;8.8
2025-W51;2025-12-22;Pepsi 2L;Napoje;8.36;7.92;7.96;9.66;8.5
2025-W51;2025-12-22;Woda Żywiec 1.5L;Napoje;2.53;2.37;2.52;2.69;2.57
2025-W51;2025-12-22;Piwo Tyskie 0.5L;Alkohol;4.21;4.26;3.98;4.69;4.28
2025-W51;2025-12-22;Piwo Lech 0.5L;Alkohol;3.9;3.43;3.79;4.41;4.13
2025-W51;2025-12-22;Wódka Wyborowa 0.5L;Alkohol;33.89;30.95;32.93;37.92;33.14
2025-W51;2025-12-22;Kawa Jacobs 250g;Suche;19.38;18.82;17.95;21.69;19.8
2025-W51;2025-12-22;Cukier biały 1kg;Suche;4.57;4.2;4.45;5.04;4.7
2025-W51;2025-12-22;Mąka pszenna 1kg;Suche;3.44;3.37;3.09;3.65;3.56
2025-W51;2025-12-22;Ryż biały 1kg;Suche;7.28;6.71;7.18;7.65;7.39
2025-W51;2025-12-22;Makaron Lubella 500g;Suche;4.71;4.65;4.37;5.21;5.25
2025-W51;2025-12-22;Olej rzepakowy 1L;Suche;9.02;8.66;8.32;9.41;9.45
2025-W51;2025-12-22;Płatki Nestle 250g;Suche;10.42;10.55;10.14;11.55;10.56
2025-W51;2025-12-22;Czekolada Wedel 100g;Słodycze;5.75;5.65;5.39;6.03;5.55
2025-W51;2025-12-22;Lody Magnum 4-pack;Lody;15.6;15.25;14.43;17.05;16.55
2025-W51;2025-12-22;Pampers 4 26szt;Dziecko;51.05;47.98;49.84;58.5;51.55
2025-W51;2025-12-22;Papier toaletowy 8r;Chemia;15.54;14.68;15.31;17.35;15.65
2025-W51;2025-12-22;Proszek Persil 5kg;Chemia;52.18;49.93;51.57;54.7;50.06
2025-W51;2025-12-22;Karma Whiskas 400g;Zwierzęta;5.63;5.25;5.28;6.33;5.61
2025-W51;2025-12-22;Karma Pedigree 1.2kg;Zwierzęta;12.29;12.27;12.24;14.11;12.62
2025-W52;2025-12-29;Mleko UHT 3.2% 1L;Nabiał;4.86;4.59;4.72;5.38;4.98
2025-W52;2025-12-29;Chleb wiejski 500g;Pieczywo;7.25;6.39;7.29;7.87;7.17
2025-W52;2025-12-29;Jajka L 10szt;Nabiał;9.77;9.55;9.48;11.34;10.03
2025-W52;2025-12-29;Masło ekstra 200g;Nabiał;9.26;8.62;8.78;9.43;9.52
2025-W52;2025-12-29;Banany 1kg;Owoce;5.62;5.56;5.15;5.56;5.76
2025-W52;2025-12-29;Pomidory 1kg;Warzywa;10.18;10.41;9.69;11.38;10.1
2025-W52;2025-12-29;Jabłka Ligol 1kg;Owoce;4.51;4.49;4.39;5.0;4.69
2025-W52;2025-12-29;Kurczak filet 1kg;Mięso;25.68;24.02;24.28;30.24;24.78
2025-W52;2025-12-29;Mielone wieprz. 500g;Mięso;15.63;15.15;14.45;17.1;15.66
2025-W52;2025-12-29;Karkówka 1kg;Mięso;27.58;26.79;25.77;30.25;28.12
2025-W52;2025-12-29;Coca-Cola 2L;Napoje;8.73;8.28;8.27;9.1;8.65
2025-W52;2025-12-29;Pepsi 2L;Napoje;8.15;7.73;7.32;8.45;8.6
2025-W52;2025-12-29;Woda Żywiec 1.5L;Napoje;2.61;2.46;2.44;2.78;2.7
2025-W52;2025-12-29;Piwo Tyskie 0.5L;Alkohol;4.07;3.91;3.83;4.7;4.03
2025-W52;2025-12-29;Piwo Lech 0.5L;Alkohol;3.95;3.79;3.92;4.32;4.16
2025-W52;2025-12-29;Wódka Wyborowa 0.5L;Alkohol;33.74;32.27;31.59;35.23;36.38
2025-W52;2025-12-29;Kawa Jacobs 250g;Suche;19.96;19.24;19.56;21.82;21.52
2025-W52;2025-12-29;Cukier biały 1kg;Suche;4.63;4.22;4.5;4.98;4.63
2025-W52;2025-12-29;Mąka pszenna 1kg;Suche;3.44;3.3;3.41;3.76;3.43
2025-W52;2025-12-29;Ryż biały 1kg;Suche;7.19;6.66;6.77;7.69;7.04
2025-W52;2025-12-29;Makaron Lubella 500g;Suche;4.58;4.59;4.4;5.08;4.62
2025-W52;2025-12-29;Olej rzepakowy 1L;Suche;9.25;8.61;8.97;10.59;9.82
2025-W52;2025-12-29;Płatki Nestle 250g;Suche;10.37;10.32;9.67;11.88;9.95
2025-W52;2025-12-29;Czekolada Wedel 100g;Słodycze;5.68;5.59;5.29;6.32;5.91
2025-W52;2025-12-29;Lody Magnum 4-pack;Lody;15.37;14.82;14.6;17.52;15.05
2025-W52;2025-12-29;Pampers 4 26szt;Dziecko;51.49;50.22;48.66;55.39;52.28
2025-W52;2025-12-29;Papier toaletowy 8r;Chemia;15.02;13.99;13.61;17.04;14.67
2025-W52;2025-12-29;Proszek Persil 5kg;Chemia;52.14;51.39;48.56;52.52;51.53
2025-W52;2025-12-29;Karma Whiskas 400g;Zwierzęta;5.64;5.16;5.23;5.87;5.89
2025-W52;2025-12-29;Karma Pedigree 1.2kg;Zwierzęta;12.38;12.93;11.28;13.69;12.88
2026-W01;2026-01-05;Mleko UHT 3.2% 1L;Nabiał;4.69;4.4;4.34;5.4;4.74
2026-W01;2026-01-05;Chleb wiejski 500g;Pieczywo;7.09;6.58;6.53;8.17;6.94
2026-W01;2026-01-05;Jajka L 10szt;Nabiał;9.84;9.74;9.49;10.76;10.16
2026-W01;2026-01-05;Masło ekstra 200g;Nabiał;9.17;8.56;8.71;10.31;9.21
2026-W01;2026-01-05;Banany 1kg;Owoce;5.71;5.58;5.33;6.06;5.92
2026-W01;2026-01-05;Pomidory 1kg;Warzywa;10.36;9.96;9.35;11.51;10.98
2026-W01;2026-01-05;Jabłka Ligol 1kg;Owoce;4.48;4.3;4.16;4.65;4.56
2026-W01;2026-01-05;Kurczak filet 1kg;Mięso;26.5;26.19;25.74;29.32;25.94
2026-W01;2026-01-05;Mielone wieprz. 500g;Mięso;15.53;15.41;14.66;16.69;16.13
2026-W01;2026-01-05;Karkówka 1kg;Mięso;28.02;27.63;27.49;29.21;29.31
2026-W01;2026-01-05;Coca-Cola 2L;Napoje;8.89;9.01;8.4;9.59;8.9
2026-W01;2026-01-05;Pepsi 2L;Napoje;8.13;8.01;7.57;9.51;8.48
2026-W01;2026-01-05;Woda Żywiec 1.5L;Napoje;2.64;2.47;2.52;3.0;2.76
2026-W01;2026-01-05;Piwo Tyskie 0.5L;Alkohol;4.11;3.87;3.94;4.38;4.26
2026-W01;2026-01-05;Piwo Lech 0.5L;Alkohol;3.97;3.48;3.7;4.58;4.01
2026-W01;2026-01-05;Wódka Wyborowa 0.5L;Alkohol;34.3;31.7;33.59;40.33;36.29
2026-W01;2026-01-05;Kawa Jacobs 250g;Suche;20.12;19.98;18.65;21.78;19.34
2026-W01;2026-01-05;Cukier biały 1kg;Suche;4.73;4.17;4.53;5.31;4.92
2026-W01;2026-01-05;Mąka pszenna 1kg;Suche;3.32;3.25;3.23;3.67;3.39
2026-W01;2026-01-05;Ryż biały 1kg;Suche;7.21;7.15;6.87;8.01;7.41
2026-W01;2026-01-05;Makaron Lubella 500g;Suche;4.69;4.47;4.33;5.06;4.9
2026-W01;2026-01-05;Olej rzepakowy 1L;Suche;9.21;8.58;8.95;10.1;8.96
2026-W01;2026-01-05;Płatki Nestle 250g;Suche;9.88;9.79;9.36;10.53;10.02
2026-W01;2026-01-05;Czekolada Wedel 100g;Słodycze;5.61;5.46;5.47;5.67;5.54
2026-W01;2026-01-05;Lody Magnum 4-pack;Lody;15.66;14.92;15.72;16.76;14.97
2026-W01;2026-01-05;Pampers 4 26szt;Dziecko;51.51;47.7;49.94;54.47;52.03
2026-W01;2026-01-05;Papier toaletowy 8r;Chemia;15.81;15.7;15.26;16.86;17.1
2026-W01;2026-01-05;Proszek Persil 5kg;Chemia;51.68;51.37;49.69;54.0;53.6
2026-W01;2026-01-05;Karma Whiskas 400g;Zwierzęta;5.82;5.36;5.69;6.23;5.84
2026-W01;2026-01-05;Karma Pedigree 1.2kg;Zwierzęta;12.79;12.42;11.52;14.86;13.35
2026-W02;2026-01-12;Mleko UHT 3.2% 1L;Nabiał;4.66;4.46;4.62;5.19;4.98
2026-W02;2026-01-12;Chleb wiejski 500g;Pieczywo;7.19;7.07;6.61;7.73;7.26
2026-W02;2026-01-12;Jajka L 10szt;Nabiał;10.05;9.47;9.95;11.03;10.04
2026-W02;2026-01-12;Masło ekstra 200g;Nabiał;9.19;8.65;8.45;10.78;9.56
2026-W02;2026-01-12;Banany 1kg;Owoce;5.71;5.5;5.54;6.39;6.04
2026-W02;2026-01-12;Pomidory 1kg;Warzywa;10.3;9.29;9.0;10.62;10.68
2026-W02;2026-01-12;Jabłka Ligol 1kg;Owoce;4.47;4.17;4.1;4.88;4.73
2026-W02;2026-01-12;Kurczak filet 1kg;Mięso;26.16;25.75;24.32;28.81;27.52
2026-W02;2026-01-12;Mielone wieprz. 500g;Mięso;15.51;14.81;14.37;17.16;15.31
2026-W02;2026-01-12;Karkówka 1kg;Mięso;27.87;27.54;27.26;29.51;28.42
2026-W02;2026-01-12;Coca-Cola 2L;Napoje;9.08;8.74;8.86;10.04;8.69
2026-W02;2026-01-12;Pepsi 2L;Napoje;7.94;8.02;7.55;9.04;8.19
2026-W02;2026-01-12;Woda Żywiec 1.5L;Napoje;2.58;2.51;2.39;2.97;2.59
2026-W02;2026-01-12;Piwo Tyskie 0.5L;Alkohol;4.11;4.0;4.0;4.49;4.13
2026-W02;2026-01-12;Piwo Lech 0.5L;Alkohol;3.94;3.71;3.73;4.17;4.04
2026-W02;2026-01-12;Wódka Wyborowa 0.5L;Alkohol;34.2;31.22;31.57;35.95;37.26
2026-W02;2026-01-12;Kawa Jacobs 250g;Suche;19.62;18.37;18.87;21.06;20.41
2026-W02;2026-01-12;Cukier biały 1kg;Suche;4.59;4.58;4.4;5.18;4.79
2026-W02;2026-01-12;Mąka pszenna 1kg;Suche;3.37;3.23;3.21;3.57;3.37
2026-W02;2026-01-12;Ryż biały 1kg;Suche;7.24;7.28;6.92;8.2;7.66
2026-W02;2026-01-12;Makaron Lubella 500g;Suche;4.71;4.69;4.63;5.15;4.97
2026-W02;2026-01-12;Olej rzepakowy 1L;Suche;9.55;9.07;9.12;10.45;9.53
2026-W02;2026-01-12;Płatki Nestle 250g;Suche;10.17;9.45;8.97;10.95;10.41
2026-W02;2026-01-12;Czekolada Wedel 100g;Słodycze;5.77;5.6;5.42;6.37;5.73
2026-W02;2026-01-12;Lody Magnum 4-pack;Lody;15.66;15.31;14.52;18.11;16.37
2026-W02;2026-01-12;Pampers 4 26szt;Dziecko;50.98;49.61;49.95;59.23;52.17
2026-W02;2026-01-12;Papier toaletowy 8r;Chemia;15.43;14.28;14.69;15.9;15.75
2026-W02;2026-01-12;Proszek Persil 5kg;Chemia;52.15;51.1;49.75;59.03;52.08
2026-W02;2026-01-12;Karma Whiskas 400g;Zwierzęta;5.59;5.68;5.4;6.18;5.59
2026-W02;2026-01-12;Karma Pedigree 1.2kg;Zwierzęta;12.34;11.56;10.87;12.91;13.06
2026-W03;2026-01-19;Mleko UHT 3.2% 1L;Nabiał;4.7;4.36;4.39;5.07;4.93
2026-W03;2026-01-19;Chleb wiejski 500g;Pieczywo;7.34;7.31;6.69;8.43;7.27
2026-W03;2026-01-19;Jajka L 10szt;Nabiał;10.08;9.73;9.6;11.37;9.94
2026-W03;2026-01-19;Masło ekstra 200g;Nabiał;9.16;8.75;9.11;10.61;9.4
2026-W03;2026-01-19;Banany 1kg;Owoce;5.76;5.43;5.36;6.15;5.89
2026-W03;2026-01-19;Pomidory 1kg;Warzywa;10.17;9.88;9.52;11.52;10.59
2026-W03;2026-01-19;Jabłka Ligol 1kg;Owoce;4.49;4.19;4.26;5.18;4.69
2026-W03;2026-01-19;Kurczak filet 1kg;Mięso;26.17;26.12;26.62;27.21;26.93
2026-W03;2026-01-19;Mielone wieprz. 500g;Mięso;16.25;15.67;14.65;18.1;17.25
2026-W03;2026-01-19;Karkówka 1kg;Mięso;28.9;28.08;25.9;31.56;29.43
2026-W03;2026-01-19;Coca-Cola 2L;Napoje;8.83;8.48;8.65;10.0;8.91
2026-W03;2026-01-19;Pepsi 2L;Napoje;8.35;8.46;7.96;9.18;8.34
2026-W03;2026-01-19;Woda Żywiec 1.5L;Napoje;2.64;2.43;2.35;2.89;2.69
2026-W03;2026-01-19;Piwo Tyskie 0.5L;Alkohol;4.11;4.01;3.92;4.38;4.24
2026-W03;2026-01-19;Piwo Lech 0.5L;Alkohol;3.99;3.77;3.73;4.54;4.04
2026-W03;2026-01-19;Wódka Wyborowa 0.5L;Alkohol;34.2;35.03;33.74;37.51;34.8
2026-W03;2026-01-19;Kawa Jacobs 250g;Suche;19.64;18.67;18.89;21.08;22.0
2026-W03;2026-01-19;Cukier biały 1kg;Suche;4.56;4.41;4.42;5.35;4.57
2026-W03;2026-01-19;Mąka pszenna 1kg;Suche;3.48;3.43;3.18;3.9;3.57
2026-W03;2026-01-19;Ryż biały 1kg;Suche;7.5;6.95;6.87;8.34;7.92
2026-W03;2026-01-19;Makaron Lubella 500g;Suche;4.63;4.53;4.62;5.31;4.76
2026-W03;2026-01-19;Olej rzepakowy 1L;Suche;9.53;9.43;8.76;9.55;9.79
2026-W03;2026-01-19;Płatki Nestle 250g;Suche;10.23;9.26;9.35;11.01;9.78
2026-W03;2026-01-19;Czekolada Wedel 100g;Słodycze;5.74;5.44;5.74;6.15;5.93
2026-W03;2026-01-19;Lody Magnum 4-pack;Lody;15.44;14.8;14.35;16.65;15.42
2026-W03;2026-01-19;Pampers 4 26szt;Dziecko;51.96;51.33;51.7;58.94;55.23
2026-W03;2026-01-19;Papier toaletowy 8r;Chemia;15.37;13.94;15.1;15.33;15.46
2026-W03;2026-01-19;Proszek Persil 5kg;Chemia;52.31;50.14;51.36;62.2;50.89
2026-W03;2026-01-19;Karma Whiskas 400g;Zwierzęta;5.77;5.35;5.59;6.12;5.96
2026-W03;2026-01-19;Karma Pedigree 1.2kg;Zwierzęta;12.17;11.42;11.21;12.93;12.86
2026-W04;2026-01-26;Mleko UHT 3.2% 1L;Nabiał;4.53;4.19;4.43;5.24;4.8
2026-W04;2026-01-26;Chleb wiejski 500g;Pieczywo;7.33;7.04;6.71;7.78;7.39
2026-W04;2026-01-26;Jajka L 10szt;Nabiał;10.03;9.28;9.81;10.92;9.72
2026-W04;2026-01-26;Masło ekstra 200g;Nabiał;9.32;8.62;8.67;10.3;9.33
2026-W04;2026-01-26;Banany 1kg;Owoce;5.63;5.36;5.3;6.26;5.62
2026-W04;2026-01-26;Pomidory 1kg;Warzywa;10.28;9.29;9.82;11.46;10.49
2026-W04;2026-01-26;Jabłka Ligol 1kg;Owoce;4.45;4.21;4.14;5.05;4.5
2026-W04;2026-01-26;Kurczak filet 1kg;Mięso;25.68;23.87;24.4;27.84;25.8
2026-W04;2026-01-26;Mielone wieprz. 500g;Mięso;15.36;15.39;14.73;16.67;16.07
2026-W04;2026-01-26;Karkówka 1kg;Mięso;27.65;25.12;27.06;30.26;28.5
2026-W04;2026-01-26;Coca-Cola 2L;Napoje;8.76;8.87;7.83;10.07;8.72
2026-W04;2026-01-26;Pepsi 2L;Napoje;8.1;7.8;7.79;9.37;8.11
2026-W04;2026-01-26;Woda Żywiec 1.5L;Napoje;2.57;2.37;2.33;3.01;2.65
2026-W04;2026-01-26;Piwo Tyskie 0.5L;Alkohol;4.14;3.9;3.84;4.36;4.11
2026-W04;2026-01-26;Piwo Lech 0.5L;Alkohol;3.84;3.6;3.6;4.26;3.83
2026-W04;2026-01-26;Wódka Wyborowa 0.5L;Alkohol;34.8;32.35;32.79;37.9;34.77
2026-W04;2026-01-26;Kawa Jacobs 250g;Suche;19.55;18.49;18.13;19.6;20.64
2026-W04;2026-01-26;Cukier biały 1kg;Suche;4.58;4.46;4.28;5.14;4.66
2026-W04;2026-01-26;Mąka pszenna 1kg;Suche;3.4;3.28;3.21;3.57;3.48
2026-W04;2026-01-26;Ryż biały 1kg;Suche;7.23;7.04;6.83;8.02;7.28
2026-W04;2026-01-26;Makaron Lubella 500g;Suche;4.49;4.39;4.36;5.14;4.37
2026-W04;2026-01-26;Olej rzepakowy 1L;Suche;9.35;9.07;9.08;10.94;9.86
2026-W04;2026-01-26;Płatki Nestle 250g;Suche;10.17;9.63;9.57;11.35;9.99
2026-W04;2026-01-26;Czekolada Wedel 100g;Słodycze;5.69;5.61;5.15;6.44;6.01
2026-W04;2026-01-26;Lody Magnum 4-pack;Lody;15.52;14.96;13.62;17.48;15.11
2026-W04;2026-01-26;Pampers 4 26szt;Dziecko;51.07;49.85;47.27;56.32;53.74
2026-W04;2026-01-26;Papier toaletowy 8r;Chemia;15.87;15.66;14.49;18.4;16.84
2026-W04;2026-01-26;Proszek Persil 5kg;Chemia;51.69;49.4;51.51;57.86;53.55
2026-W04;2026-01-26;Karma Whiskas 400g;Zwierzęta;5.68;5.29;5.15;6.27;5.94
2026-W04;2026-01-26;Karma Pedigree 1.2kg;Zwierzęta;12.65;11.59;12.08;14.1;12.47
2026-W05;2026-02-02;Mleko UHT 3.2% 1L;Nabiał;4.58;4.46;4.39;5.3;4.73
2026-W05;2026-02-02;Chleb wiejski 500g;Pieczywo;7.18;6.96;6.52;8.05;7.08
2026-W05;2026-02-02;Jajka L 10szt;Nabiał;9.8;9.63;9.23;11.03;9.73
2026-W05;2026-02-02;Masło ekstra 200g;Nabiał;9.02;9.31;8.45;10.02;9.11
2026-W05;2026-02-02;Banany 1kg;Owoce;5.71;5.34;5.36;5.94;5.92
2026-W05;2026-02-02;Pomidory 1kg;Warzywa;10.17;9.57;10.34;10.81;10.46
2026-W05;2026-02-02;Jabłka Ligol 1kg;Owoce;4.36;4.17;3.98;4.83;4.46
2026-W05;2026-02-02;Kurczak filet 1kg;Mięso;25.86;25.57;25.59;27.0;26.46
2026-W05;2026-02-02;Mielone wieprz. 500g;Mięso;15.62;14.75;14.44;15.28;16.43
2026-W05;2026-02-02;Karkówka 1kg;Mięso;27.75;25.64;27.0;31.33;28.31
2026-W05;2026-02-02;Coca-Cola 2L;Napoje;8.92;8.19;8.74;10.35;9.34
2026-W05;2026-02-02;Pepsi 2L;Napoje;8.44;8.38;8.19;8.86;8.73
2026-W05;2026-02-02;Woda Żywiec 1.5L;Napoje;2.59;2.43;2.47;2.89;2.79
2026-W05;2026-02-02;Piwo Tyskie 0.5L;Alkohol;4.07;3.93;3.85;4.58;4.06
2026-W05;2026-02-02;Piwo Lech 0.5L;Alkohol;3.94;3.62;3.73;4.39;4.09
2026-W05;2026-02-02;Wódka Wyborowa 0.5L;Alkohol;33.98;31.78;32.92;37.0;34.52
2026-W05;2026-02-02;Kawa Jacobs 250g;Suche;19.79;18.06;19.22;21.05;20.21
2026-W05;2026-02-02;Cukier biały 1kg;Suche;4.69;4.3;4.49;5.19;4.6
2026-W05;2026-02-02;Mąka pszenna 1kg;Suche;3.35;3.26;3.19;3.91;3.61
2026-W05;2026-02-02;Ryż biały 1kg;Suche;7.34;7.3;6.94;7.53;7.47
2026-W05;2026-02-02;Makaron Lubella 500g;Suche;4.62;4.22;4.33;4.99;4.69
2026-W05;2026-02-02;Olej rzepakowy 1L;Suche;9.49;8.76;8.67;10.26;10.24
2026-W05;2026-02-02;Płatki Nestle 250g;Suche;10.18;9.72;9.39;11.84;10.02
2026-W05;2026-02-02;Czekolada Wedel 100g;Słodycze;5.92;5.54;5.8;6.76;5.9
2026-W05;2026-02-02;Lody Magnum 4-pack;Lody;15.55;15.54;15.56;17.31;15.46
2026-W05;2026-02-02;Pampers 4 26szt;Dziecko;52.09;47.03;51.6;61.44;52.11
2026-W05;2026-02-02;Papier toaletowy 8r;Chemia;15.36;14.82;14.18;15.81;15.41
2026-W05;2026-02-02;Proszek Persil 5kg;Chemia;52.55;49.97;51.77;55.33;54.33
2026-W05;2026-02-02;Karma Whiskas 400g;Zwierzęta;5.65;5.54;5.1;6.24;5.92
2026-W05;2026-02-02;Karma Pedigree 1.2kg;Zwierzęta;12.65;12.26;12.07;14.82;12.89
2026-W06;2026-02-09;Mleko UHT 3.2% 1L;Nabiał;4.69;4.41;4.44;5.34;4.79
2026-W06;2026-02-09;Chleb wiejski 500g;Pieczywo;7.13;6.39;6.65;7.91;7.19
2026-W06;2026-02-09;Jajka L 10szt;Nabiał;9.73;9.06;9.01;10.7;9.63
2026-W06;2026-02-09;Masło ekstra 200g;Nabiał;9.37;8.96;8.84;9.96;9.29
2026-W06;2026-02-09;Banany 1kg;Owoce;5.68;5.37;5.56;6.31;5.87
2026-W06;2026-02-09;Pomidory 1kg;Warzywa;10.24;9.45;9.88;11.03;10.86
2026-W06;2026-02-09;Jabłka Ligol 1kg;Owoce;4.52;4.24;4.31;4.99;4.72
2026-W06;2026-02-09;Kurczak filet 1kg;Mięso;25.31;24.15;23.01;27.47;25.75
2026-W06;2026-02-09;Mielone wieprz. 500g;Mięso;15.2;13.77;14.25;16.72;15.33
2026-W06;2026-02-09;Karkówka 1kg;Mięso;28.34;25.79;27.97;30.79;27.35
2026-W06;2026-02-09;Coca-Cola 2L;Napoje;8.72;8.79;8.08;9.74;8.78
2026-W06;2026-02-09;Pepsi 2L;Napoje;8.33;8.05;8.16;9.03;8.55
2026-W06;2026-02-09;Woda Żywiec 1.5L;Napoje;2.59;2.41;2.33;2.83;2.62
2026-W06;2026-02-09;Piwo Tyskie 0.5L;Alkohol;4.07;3.86;3.82;4.61;4.19
2026-W06;2026-02-09;Piwo Lech 0.5L;Alkohol;3.89;3.53;4.02;4.44;4.07
2026-W06;2026-02-09;Wódka Wyborowa 0.5L;Alkohol;34.52;34.05;33.37;37.37;35.46
2026-W06;2026-02-09;Kawa Jacobs 250g;Suche;20.02;19.13;19.36;23.84;19.72
2026-W06;2026-02-09;Cukier biały 1kg;Suche;4.72;4.68;4.33;5.15;5.03
2026-W06;2026-02-09;Mąka pszenna 1kg;Suche;3.47;3.22;3.31;3.85;3.6
2026-W06;2026-02-09;Ryż biały 1kg;Suche;7.22;7.31;7.07;7.38;7.57
2026-W06;2026-02-09;Makaron Lubella 500g;Suche;4.68;4.42;4.34;5.4;4.68
2026-W06;2026-02-09;Olej rzepakowy 1L;Suche;9.12;9.06;8.54;10.25;9.11
2026-W06;2026-02-09;Płatki Nestle 250g;Suche;10.43;10.22;10.03;12.25;10.98
2026-W06;2026-02-09;Czekolada Wedel 100g;Słodycze;5.78;5.46;5.72;6.3;6.03
2026-W06;2026-02-09;Lody Magnum 4-pack;Lody;15.79;14.83;14.75;17.26;16.15
2026-W06;2026-02-09;Pampers 4 26szt;Dziecko;50.95;46.91;45.18;57.56;50.93
2026-W06;2026-02-09;Papier toaletowy 8r;Chemia;15.55;14.8;14.92;15.91;15.61
2026-W06;2026-02-09;Proszek Persil 5kg;Chemia;53.83;47.4;52.8;56.69;54.96
2026-W06;2026-02-09;Karma Whiskas 400g;Zwierzęta;5.64;5.18;5.36;5.98;5.58
2026-W06;2026-02-09;Karma Pedigree 1.2kg;Zwierzęta;12.43;11.92;12.09;13.91;12.56
2026-W07;2026-02-16;Mleko UHT 3.2% 1L;Nabiał;4.69;4.54;4.41;5.36;4.74
2026-W07;2026-02-16;Chleb wiejski 500g;Pieczywo;7.46;6.82;6.56;8.15;7.99
2026-W07;2026-02-16;Jajka L 10szt;Nabiał;9.88;9.19;9.74;11.04;10.58
2026-W07;2026-02-16;Masło ekstra 200g;Nabiał;9.19;8.88;8.96;9.83;9.02
2026-W07;2026-02-16;Banany 1kg;Owoce;5.62;5.5;5.16;6.0;6.18
2026-W07;2026-02-16;Pomidory 1kg;Warzywa;10.63;10.1;10.85;12.17;11.01
2026-W07;2026-02-16;Jabłka Ligol 1kg;Owoce;4.44;4.5;4.27;4.75;4.44
2026-W07;2026-02-16;Kurczak filet 1kg;Mięso;25.63;25.68;24.16;29.56;27.14
2026-W07;2026-02-16;Mielone wieprz. 500g;Mięso;15.67;15.15;13.8;16.7;15.71
