Data;ID sklepu;Miasto;Kategoria;SKU;Wartość waste (PLN);Powód
2025-12-27;PLN-028;Kraków;Nabiał i jaja;Jogurt naturalny;134.37;Przeterminowanie (nie udało się sprzedać)
2025-12-27;PLN-108;Częstochowa;Pieczywo;Bułki kajzerki;5.64;Przeterminowanie (nie udało się sprzedać)
2025-12-27;PLN-102;Katowice;Mięso i wędliny;Kurczak filet;70.52;Przeterminowanie (nie udało się sprzedać)
2025-12-27;PLN-077;Łódź;Mięso i wędliny;Schab;17.01;Przeterminowanie (nie udało się sprzedać)
2025-12-27;PLN-038;Kraków;Pieczywo;Bułki kajzerki;87.45;Przeterminowanie (nie udało się sprzedać)
2025-12-27;PLN-065;Poznań;Nabiał i jaja;Mleko świeże;22.78;Przeterminowanie (nie udało się sprzedać)
2025-12-28;PLN-124;Leszno;Ryby i mrożonki;Łosoś świeży;109.63;Przeterminowanie (nie udało się sprzedać)
2025-12-28;PLN-052;Wrocław;Warzywa i owoce;Banany dojrzałe;58.01;Przeterminowanie (nie udało się sprzedać)
2025-12-28;PLN-135;Wałbrzych;Warzywa i owoce;Mango;227.98;Przeterminowanie (nie udało się sprzedać)
2025-12-29;PLN-027;Kraków;Nabiał i jaja;Mleko świeże;97.44;Przeterminowanie (nie udało się sprzedać)
2025-12-29;PLN-045;Wrocław;Nabiał i jaja;Ser pleśniowy;46.86;Przeterminowanie (nie udało się sprzedać)
2025-12-29;PLN-071;Poznań;Pieczywo;Chleb wiejski;51.27;Przeterminowanie (nie udało się sprzedać)
2025-12-29;PLN-077;Łódź;Ryby i mrożonki;Łosoś świeży;235.16;Błąd zatowarowania (nadmiar)
2025-12-29;PLN-133;Legnica;Pieczywo;Chleb wiejski;89.97;Uszkodzenie mechaniczne
2025-12-30;PLN-069;Poznań;Pieczywo;Bagietka;140.13;Przeterminowanie (nie udało się sprzedać)
2025-12-30;PLN-106;Częstochowa;Ryby i mrożonki;Łosoś świeży;521.94;Błąd zatowarowania (nadmiar)
2025-12-30;PLN-040;Kraków;Ryby i mrożonki;Pstrąg;164.79;Przeterminowanie (nie udało się sprzedać)
2025-12-30;PLN-089;Gdańsk;Nabiał i jaja;Mleko świeże;391.38;Błąd zatowarowania (nadmiar)
2025-12-31;PLN-001;Warszawa;Ryby i mrożonki;Pstrąg;477.58;Uszkodzenie mechaniczne
2025-12-31;PLN-065;Poznań;Nabiał i jaja;Śmietana;84.92;Łańcuch chłodniczy — błąd
2025-12-31;PLN-082;Łódź;Ryby i mrożonki;Łosoś świeży;36.03;Przeterminowanie (nie udało się sprzedać)
2025-12-31;PLN-109;Opole;Mięso i wędliny;Karkówka;115.17;Przeterminowanie (nie udało się sprzedać)
2025-12-31;PLN-016;Warszawa;Ryby i mrożonki;Łosoś świeży;6.9;Przeterminowanie (nie udało się sprzedać)
2025-12-31;PLN-018;Warszawa;Ryby i mrożonki;Pstrąg;86.7;Przeterminowanie (nie udało się sprzedać)
2026-01-01;PLN-094;Bydgoszcz;Ryby i mrożonki;Pstrąg;224.88;Przeterminowanie (nie udało się sprzedać)
2026-01-01;PLN-018;Warszawa;Ryby i mrożonki;Pstrąg;25.16;Przeterminowanie (nie udało się sprzedać)
2026-01-01;PLN-084;Gdańsk;Nabiał i jaja;Jogurt naturalny;174.46;Reklamacja jakościowa od klienta
2026-01-01;PLN-021;Warszawa;Warzywa i owoce;Pomidory koktajl;528.75;Przeterminowanie (nie udało się sprzedać)
2026-01-01;PLN-011;Warszawa;Mięso i wędliny;Boczek;22.56;Przeterminowanie (nie udało się sprzedać)
2026-01-01;PLN-062;Poznań;Mięso i wędliny;Kurczak filet;16.87;Błąd zatowarowania (nadmiar)
2026-01-02;PLN-071;Poznań;Mięso i wędliny;Boczek;109.11;Przeterminowanie (nie udało się sprzedać)
2026-01-02;PLN-093;Lublin;Mięso i wędliny;Wieprzowina łopatka;16.8;Przeterminowanie (nie udało się sprzedać)
2026-01-02;PLN-134;Wałbrzych;Pieczywo;Chleb wiejski;239.0;Przeterminowanie (nie udało się sprzedać)
2026-01-02;PLN-131;Legnica;Pieczywo;Tort biszkoptowy;101.52;Przeterminowanie (nie udało się sprzedać)
2026-01-02;PLN-034;Kraków;Mięso i wędliny;Wędliny krojone;119.32;Reklamacja jakościowa od klienta
2026-01-02;PLN-132;Legnica;Nabiał i jaja;Mleko świeże;126.82;Przeterminowanie (nie udało się sprzedać)
2026-01-03;PLN-064;Poznań;Nabiał i jaja;Ser pleśniowy;372.43;Uszkodzenie mechaniczne
2026-01-03;PLN-089;Gdańsk;Nabiał i jaja;Twaróg;332.98;Uszkodzenie mechaniczne
2026-01-03;PLN-055;Poznań;Ryby i mrożonki;Krewetki świeże;195.62;Przeterminowanie (nie udało się sprzedać)
2026-01-03;PLN-117;Płock;Mięso i wędliny;Boczek;62.53;Przeterminowanie (nie udało się sprzedać)
2026-01-03;PLN-006;Warszawa;Ryby i mrożonki;Krewetki świeże;22.14;Uszkodzenie mechaniczne
2026-01-03;PLN-083;Łódź;Pieczywo;Bułki kajzerki;60.4;Przeterminowanie (nie udało się sprzedać)
2026-01-03;PLN-128;Nowy Sącz;Pieczywo;Bagietka;57.94;Błąd zatowarowania (nadmiar)
2026-01-04;PLN-067;Poznań;Mięso i wędliny;Mielone wieprzowo-wołowe;141.66;Uszkodzenie mechaniczne
2026-01-04;PLN-003;Warszawa;Mięso i wędliny;Boczek;218.06;Uszkodzenie mechaniczne
2026-01-04;PLN-126;Tarnów;Nabiał i jaja;Śmietana;131.71;Reklamacja jakościowa od klienta
2026-01-05;PLN-140;Radom;Ryby i mrożonki;Pstrąg;41.75;Przeterminowanie (nie udało się sprzedać)
2026-01-05;PLN-138;Radom;Ryby i mrożonki;Krewetki świeże;27.35;Przeterminowanie (nie udało się sprzedać)
2026-01-05;PLN-015;Warszawa;Ryby i mrożonki;Krewetki świeże;21.39;Uszkodzenie mechaniczne
2026-01-05;PLN-004;Warszawa;Warzywa i owoce;Pomidory koktajl;52.77;Przeterminowanie (nie udało się sprzedać)
2026-01-06;PLN-115;Płock;Pieczywo;Chleb wiejski;89.98;Przeterminowanie (nie udało się sprzedać)
2026-01-06;PLN-050;Wrocław;Pieczywo;Chleb wiejski;294.59;Przeterminowanie (nie udało się sprzedać)
2026-01-06;PLN-048;Wrocław;Pieczywo;Bułki kajzerki;106.77;Przeterminowanie (nie udało się sprzedać)
2026-01-06;PLN-027;Kraków;Ryby i mrożonki;Pstrąg;87.91;Błąd zatowarowania (nadmiar)
2026-01-06;PLN-026;Kraków;Pieczywo;Bagietka;111.9;Uszkodzenie mechaniczne
2026-01-06;PLN-058;Poznań;Warzywa i owoce;Awokado;211.67;Uszkodzenie mechaniczne
2026-01-07;PLN-093;Lublin;Nabiał i jaja;Śmietana;151.8;Przeterminowanie (nie udało się sprzedać)
2026-01-07;PLN-008;Warszawa;Nabiał i jaja;Jogurt naturalny;33.57;Przeterminowanie (nie udało się sprzedać)
2026-01-07;PLN-030;Kraków;Warzywa i owoce;Banany dojrzałe;134.42;Przeterminowanie (nie udało się sprzedać)
2026-01-07;PLN-095;Bydgoszcz;Ryby i mrożonki;Pstrąg;95.38;Przeterminowanie (nie udało się sprzedać)
2026-01-07;PLN-115;Płock;Ryby i mrożonki;Krewetki świeże;364.72;Przeterminowanie (nie udało się sprzedać)
2026-01-07;PLN-017;Warszawa;Warzywa i owoce;Borówki;67.83;Uszkodzenie mechaniczne
2026-01-08;PLN-034;Kraków;Warzywa i owoce;Banany dojrzałe;182.44;Przeterminowanie (nie udało się sprzedać)
2026-01-08;PLN-042;Wrocław;Pieczywo;Chleb wiejski;12.61;Łańcuch chłodniczy — błąd
2026-01-08;PLN-058;Poznań;Mięso i wędliny;Wieprzowina łopatka;48.5;Przeterminowanie (nie udało się sprzedać)
2026-01-08;PLN-029;Kraków;Mięso i wędliny;Karkówka;79.79;Przeterminowanie (nie udało się sprzedać)
2026-01-08;PLN-075;Łódź;Ryby i mrożonki;Łosoś świeży;135.31;Przeterminowanie (nie udało się sprzedać)
2026-01-08;PLN-130;Nowy Sącz;Warzywa i owoce;Pomidory koktajl;94.14;Przeterminowanie (nie udało się sprzedać)
2026-01-09;PLN-056;Poznań;Warzywa i owoce;Truskawki;11.83;Uszkodzenie mechaniczne
2026-01-09;PLN-051;Wrocław;Nabiał i jaja;Mleko świeże;218.79;Błąd zatowarowania (nadmiar)
2026-01-10;PLN-007;Warszawa;Warzywa i owoce;Sałata lodowa;20.76;Uszkodzenie mechaniczne
2026-01-10;PLN-042;Wrocław;Mięso i wędliny;Mielone wieprzowo-wołowe;50.4;Przeterminowanie (nie udało się sprzedać)
2026-01-11;PLN-033;Kraków;Ryby i mrożonki;Łosoś świeży;81.73;Przeterminowanie (nie udało się sprzedać)
2026-01-11;PLN-137;Jelenia Góra;Nabiał i jaja;Mleko świeże;140.67;Błąd zatowarowania (nadmiar)
2026-01-11;PLN-016;Warszawa;Ryby i mrożonki;Krewetki świeże;31.55;Błąd zatowarowania (nadmiar)
2026-01-11;PLN-034;Kraków;Nabiał i jaja;Śmietana;75.36;Przeterminowanie (nie udało się sprzedać)
2026-01-11;PLN-039;Kraków;Nabiał i jaja;Twaróg;35.88;Przeterminowanie (nie udało się sprzedać)
2026-01-11;PLN-092;Lublin;Warzywa i owoce;Sałata lodowa;92.97;Błąd zatowarowania (nadmiar)
2026-01-12;PLN-099;Szczecin;Pieczywo;Bułki kajzerki;454.36;Przeterminowanie (nie udało się sprzedać)
2026-01-12;PLN-087;Gdańsk;Nabiał i jaja;Ser pleśniowy;92.5;Błąd zatowarowania (nadmiar)
2026-01-12;PLN-077;Łódź;Pieczywo;Tort biszkoptowy;115.76;Uszkodzenie mechaniczne
2026-01-13;PLN-062;Poznań;Pieczywo;Bagietka;44.25;Przeterminowanie (nie udało się sprzedać)
2026-01-13;PLN-024;Warszawa;Pieczywo;Bułki kajzerki;14.55;Łańcuch chłodniczy — błąd
2026-01-13;PLN-005;Warszawa;Pieczywo;Bagietka;32.67;Łańcuch chłodniczy — błąd
2026-01-13;PLN-035;Kraków;Nabiał i jaja;Jogurt naturalny;75.4;Przeterminowanie (nie udało się sprzedać)
2026-01-14;PLN-009;Warszawa;Ryby i mrożonki;Łosoś świeży;294.49;Przeterminowanie (nie udało się sprzedać)
2026-01-14;PLN-034;Kraków;Warzywa i owoce;Mango;446.05;Przeterminowanie (nie udało się sprzedać)
2026-01-14;PLN-028;Kraków;Ryby i mrożonki;Krewetki świeże;54.53;Błąd zatowarowania (nadmiar)
2026-01-14;PLN-131;Legnica;Nabiał i jaja;Twaróg;318.64;Błąd zatowarowania (nadmiar)
2026-01-14;PLN-086;Gdańsk;Ryby i mrożonki;Pstrąg;41.47;Przeterminowanie (nie udało się sprzedać)
2026-01-14;PLN-091;Lublin;Nabiał i jaja;Śmietana;5.6;Łańcuch chłodniczy — błąd
2026-01-15;PLN-008;Warszawa;Mięso i wędliny;Kurczak filet;34.23;Przeterminowanie (nie udało się sprzedać)
2026-01-16;PLN-130;Nowy Sącz;Ryby i mrożonki;Krewetki świeże;183.06;Łańcuch chłodniczy — błąd
2026-01-16;PLN-013;Warszawa;Warzywa i owoce;Maliny;43.46;Przeterminowanie (nie udało się sprzedać)
2026-01-16;PLN-025;Kraków;Nabiał i jaja;Ser pleśniowy;69.52;Błąd zatowarowania (nadmiar)
2026-01-16;PLN-018;Warszawa;Warzywa i owoce;Sałata lodowa;276.86;Przeterminowanie (nie udało się sprzedać)
2026-01-16;PLN-108;Częstochowa;Mięso i wędliny;Wieprzowina łopatka;490.46;Przeterminowanie (nie udało się sprzedać)
2026-01-16;PLN-082;Łódź;Pieczywo;Bułki kajzerki;30.71;Przeterminowanie (nie udało się sprzedać)
2026-01-16;PLN-026;Kraków;Warzywa i owoce;Maliny;29.78;Błąd zatowarowania (nadmiar)
2026-01-17;PLN-015;Warszawa;Nabiał i jaja;Jogurt naturalny;356.69;Przeterminowanie (nie udało się sprzedać)
2026-01-17;PLN-015;Warszawa;Warzywa i owoce;Sałata lodowa;24.8;Reklamacja jakościowa od klienta
2026-01-17;PLN-131;Legnica;Nabiał i jaja;Śmietana;20.07;Błąd zatowarowania (nadmiar)
2026-01-17;PLN-077;Łódź;Pieczywo;Bułki kajzerki;21.2;Przeterminowanie (nie udało się sprzedać)
2026-01-17;PLN-016;Warszawa;Pieczywo;Bułki kajzerki;52.42;Uszkodzenie mechaniczne
2026-01-17;PLN-005;Warszawa;Pieczywo;Chleb wiejski;37.69;Łańcuch chłodniczy — błąd
2026-01-17;PLN-053;Wrocław;Nabiał i jaja;Mleko świeże;39.78;Przeterminowanie (nie udało się sprzedać)
2026-01-18;PLN-140;Radom;Mięso i wędliny;Karkówka;128.23;Przeterminowanie (nie udało się sprzedać)
2026-01-18;PLN-067;Poznań;Mięso i wędliny;Schab;27.62;Łańcuch chłodniczy — błąd
2026-01-18;PLN-019;Warszawa;Ryby i mrożonki;Łosoś świeży;15.02;Przeterminowanie (nie udało się sprzedać)
2026-01-18;PLN-104;Toruń;Warzywa i owoce;Sałata lodowa;84.5;Przeterminowanie (nie udało się sprzedać)
2026-01-18;PLN-123;Leszno;Pieczywo;Bagietka;173.25;Łańcuch chłodniczy — błąd
2026-01-18;PLN-115;Płock;Nabiał i jaja;Śmietana;26.62;Uszkodzenie mechaniczne
2026-01-19;PLN-034;Kraków;Pieczywo;Bagietka;139.59;Przeterminowanie (nie udało się sprzedać)
2026-01-19;PLN-099;Szczecin;Pieczywo;Bagietka;167.64;Przeterminowanie (nie udało się sprzedać)
2026-01-19;PLN-009;Warszawa;Mięso i wędliny;Wędliny krojone;266.95;Łańcuch chłodniczy — błąd
2026-01-19;PLN-138;Radom;Mięso i wędliny;Schab;105.02;Przeterminowanie (nie udało się sprzedać)
2026-01-19;PLN-104;Toruń;Pieczywo;Chleb wiejski;83.08;Przeterminowanie (nie udało się sprzedać)
2026-01-20;PLN-090;Lublin;Pieczywo;Bułki kajzerki;53.05;Przeterminowanie (nie udało się sprzedać)
2026-01-20;PLN-139;Radom;Ryby i mrożonki;Łosoś świeży;111.68;Przeterminowanie (nie udało się sprzedać)
2026-01-20;PLN-137;Jelenia Góra;Ryby i mrożonki;Krewetki świeże;183.75;Przeterminowanie (nie udało się sprzedać)
2026-01-21;PLN-019;Warszawa;Ryby i mrożonki;Krewetki świeże;92.75;Przeterminowanie (nie udało się sprzedać)
2026-01-21;PLN-008;Warszawa;Ryby i mrożonki;Łosoś świeży;256.09;Przeterminowanie (nie udało się sprzedać)
2026-01-21;PLN-007;Warszawa;Ryby i mrożonki;Pstrąg;471.58;Łańcuch chłodniczy — błąd
2026-01-21;PLN-131;Legnica;Warzywa i owoce;Sałata lodowa;231.17;Uszkodzenie mechaniczne
2026-01-22;PLN-032;Kraków;Pieczywo;Tort biszkoptowy;175.52;Przeterminowanie (nie udało się sprzedać)
2026-01-22;PLN-103;Toruń;Nabiał i jaja;Ser pleśniowy;168.56;Błąd zatowarowania (nadmiar)
2026-01-22;PLN-105;Toruń;Warzywa i owoce;Awokado;121.07;Przeterminowanie (nie udało się sprzedać)
2026-01-22;PLN-135;Wałbrzych;Nabiał i jaja;Jogurt naturalny;364.92;Przeterminowanie (nie udało się sprzedać)
2026-01-22;PLN-059;Poznań;Mięso i wędliny;Boczek;19.56;Przeterminowanie (nie udało się sprzedać)
2026-01-23;PLN-042;Wrocław;Ryby i mrożonki;Pstrąg;169.01;Łańcuch chłodniczy — błąd
2026-01-23;PLN-033;Kraków;Warzywa i owoce;Banany dojrzałe;191.89;Uszkodzenie mechaniczne
2026-01-23;PLN-068;Poznań;Nabiał i jaja;Jogurt naturalny;181.24;Przeterminowanie (nie udało się sprzedać)
2026-01-23;PLN-116;Płock;Ryby i mrożonki;Pstrąg;86.2;Przeterminowanie (nie udało się sprzedać)
2026-01-23;PLN-061;Poznań;Nabiał i jaja;Jogurt naturalny;12.03;Przeterminowanie (nie udało się sprzedać)
2026-01-23;PLN-127;Tarnów;Ryby i mrożonki;Pstrąg;196.84;Przeterminowanie (nie udało się sprzedać)
2026-01-23;PLN-135;Wałbrzych;Warzywa i owoce;Borówki;76.38;Łańcuch chłodniczy — błąd
2026-01-23;PLN-043;Wrocław;Nabiał i jaja;Jogurt naturalny;565.87;Przeterminowanie (nie udało się sprzedać)
2026-01-24;PLN-058;Poznań;Mięso i wędliny;Wieprzowina łopatka;21.08;Przeterminowanie (nie udało się sprzedać)
2026-01-25;PLN-038;Kraków;Pieczywo;Tort biszkoptowy;62.14;Błąd zatowarowania (nadmiar)
2026-01-25;PLN-033;Kraków;Warzywa i owoce;Mango;220.33;Przeterminowanie (nie udało się sprzedać)
2026-01-25;PLN-053;Wrocław;Ryby i mrożonki;Pstrąg;5.6;Przeterminowanie (nie udało się sprzedać)
2026-01-25;PLN-087;Gdańsk;Ryby i mrożonki;Krewetki świeże;198.55;Przeterminowanie (nie udało się sprzedać)
2026-01-26;PLN-077;Łódź;Ryby i mrożonki;Łosoś świeży;164.7;Przeterminowanie (nie udało się sprzedać)
2026-01-26;PLN-107;Częstochowa;Mięso i wędliny;Schab;48.53;Przeterminowanie (nie udało się sprzedać)
2026-01-26;PLN-040;Kraków;Pieczywo;Tort biszkoptowy;110.58;Błąd zatowarowania (nadmiar)
2026-01-26;PLN-023;Warszawa;Mięso i wędliny;Schab;61.85;Błąd zatowarowania (nadmiar)
2026-01-26;PLN-019;Warszawa;Warzywa i owoce;Banany dojrzałe;303.83;Przeterminowanie (nie udało się sprzedać)
2026-01-26;PLN-043;Wrocław;Warzywa i owoce;Awokado;48.46;Łańcuch chłodniczy — błąd
2026-01-26;PLN-071;Poznań;Ryby i mrożonki;Pstrąg;24.73;Błąd zatowarowania (nadmiar)
2026-01-27;PLN-032;Kraków;Mięso i wędliny;Boczek;281.55;Przeterminowanie (nie udało się sprzedać)
2026-01-27;PLN-128;Nowy Sącz;Warzywa i owoce;Sałata lodowa;24.75;Przeterminowanie (nie udało się sprzedać)
2026-01-27;PLN-096;Bydgoszcz;Ryby i mrożonki;Krewetki świeże;145.92;Przeterminowanie (nie udało się sprzedać)
2026-01-27;PLN-052;Wrocław;Ryby i mrożonki;Pstrąg;24.9;Przeterminowanie (nie udało się sprzedać)
2026-01-27;PLN-121;Konin;Warzywa i owoce;Truskawki;14.96;Błąd zatowarowania (nadmiar)
2026-01-28;PLN-129;Nowy Sącz;Pieczywo;Chleb wiejski;126.96;Uszkodzenie mechaniczne
2026-01-28;PLN-076;Łódź;Pieczywo;Tort biszkoptowy;84.1;Przeterminowanie (nie udało się sprzedać)
2026-01-28;PLN-090;Lublin;Pieczywo;Bagietka;180.71;Błąd zatowarowania (nadmiar)
2026-01-28;PLN-076;Łódź;Warzywa i owoce;Sałata lodowa;25.79;Błąd zatowarowania (nadmiar)
2026-01-29;PLN-061;Poznań;Mięso i wędliny;Schab;26.43;Przeterminowanie (nie udało się sprzedać)
2026-01-29;PLN-005;Warszawa;Ryby i mrożonki;Łosoś świeży;180.66;Uszkodzenie mechaniczne
2026-01-29;PLN-030;Kraków;Warzywa i owoce;Maliny;58.51;Uszkodzenie mechaniczne
2026-01-29;PLN-016;Warszawa;Pieczywo;Tort biszkoptowy;10.73;Przeterminowanie (nie udało się sprzedać)
2026-01-30;PLN-013;Warszawa;Warzywa i owoce;Awokado;5.6;Przeterminowanie (nie udało się sprzedać)
2026-01-30;PLN-099;Szczecin;Pieczywo;Tort biszkoptowy;71.18;Przeterminowanie (nie udało się sprzedać)
2026-01-30;PLN-013;Warszawa;Pieczywo;Bagietka;238.04;Przeterminowanie (nie udało się sprzedać)
2026-01-30;PLN-136;Jelenia Góra;Ryby i mrożonki;Pstrąg;32.19;Przeterminowanie (nie udało się sprzedać)
2026-01-30;PLN-098;Szczecin;Warzywa i owoce;Borówki;5.6;Przeterminowanie (nie udało się sprzedać)
2026-01-31;PLN-094;Bydgoszcz;Pieczywo;Bułki kajzerki;109.66;Błąd zatowarowania (nadmiar)
2026-01-31;PLN-004;Warszawa;Mięso i wędliny;Wędliny krojone;231.35;Przeterminowanie (nie udało się sprzedać)
2026-01-31;PLN-089;Gdańsk;Warzywa i owoce;Maliny;351.3;Błąd zatowarowania (nadmiar)
2026-01-31;PLN-017;Warszawa;Pieczywo;Bagietka;148.8;Reklamacja jakościowa od klienta
2026-01-31;PLN-057;Poznań;Mięso i wędliny;Schab;74.78;Uszkodzenie mechaniczne
2026-01-31;PLN-038;Kraków;Mięso i wędliny;Wieprzowina łopatka;31.23;Przeterminowanie (nie udało się sprzedać)
2026-01-31;PLN-094;Bydgoszcz;Mięso i wędliny;Karkówka;52.52;Przeterminowanie (nie udało się sprzedać)
2026-01-31;PLN-027;Kraków;Nabiał i jaja;Ser pleśniowy;195.65;Przeterminowanie (nie udało się sprzedać)
2026-01-31;PLN-028;Kraków;Mięso i wędliny;Kurczak filet;27.52;Uszkodzenie mechaniczne
2026-01-31;PLN-003;Warszawa;Ryby i mrożonki;Krewetki świeże;62.85;Przeterminowanie (nie udało się sprzedać)
2026-02-01;PLN-067;Poznań;Warzywa i owoce;Awokado;43.94;Uszkodzenie mechaniczne
2026-02-01;PLN-030;Kraków;Ryby i mrożonki;Pstrąg;191.42;Przeterminowanie (nie udało się sprzedać)
2026-02-01;PLN-004;Warszawa;Nabiał i jaja;Twaróg;51.63;Przeterminowanie (nie udało się sprzedać)
2026-02-01;PLN-116;Płock;Nabiał i jaja;Twaróg;5.62;Przeterminowanie (nie udało się sprzedać)
2026-02-01;PLN-046;Wrocław;Pieczywo;Bułki kajzerki;44.7;Uszkodzenie mechaniczne
2026-02-02;PLN-034;Kraków;Warzywa i owoce;Truskawki;52.66;Łańcuch chłodniczy — błąd
2026-02-02;PLN-040;Kraków;Ryby i mrożonki;Krewetki świeże;240.73;Uszkodzenie mechaniczne
2026-02-02;PLN-011;Warszawa;Mięso i wędliny;Boczek;116.27;Reklamacja jakościowa od klienta
2026-02-02;PLN-045;Wrocław;Nabiał i jaja;Śmietana;28.76;Błąd zatowarowania (nadmiar)
2026-02-02;PLN-068;Poznań;Warzywa i owoce;Maliny;57.12;Przeterminowanie (nie udało się sprzedać)
2026-02-02;PLN-009;Warszawa;Nabiał i jaja;Śmietana;290.51;Przeterminowanie (nie udało się sprzedać)
2026-02-03;PLN-132;Legnica;Nabiał i jaja;Jogurt naturalny;118.59;Przeterminowanie (nie udało się sprzedać)
2026-02-03;PLN-026;Kraków;Warzywa i owoce;Awokado;30.72;Przeterminowanie (nie udało się sprzedać)
2026-02-03;PLN-066;Poznań;Pieczywo;Chleb wiejski;9.4;Błąd zatowarowania (nadmiar)
2026-02-03;PLN-110;Opole;Ryby i mrożonki;Krewetki świeże;144.62;Przeterminowanie (nie udało się sprzedać)
2026-02-04;PLN-043;Wrocław;Nabiał i jaja;Mleko świeże;288.94;Przeterminowanie (nie udało się sprzedać)
2026-02-04;PLN-044;Wrocław;Mięso i wędliny;Schab;137.8;Przeterminowanie (nie udało się sprzedać)
2026-02-04;PLN-011;Warszawa;Ryby i mrożonki;Łosoś świeży;247.0;Przeterminowanie (nie udało się sprzedać)
2026-02-04;PLN-140;Radom;Mięso i wędliny;Wieprzowina łopatka;580.51;Przeterminowanie (nie udało się sprzedać)
2026-02-05;PLN-048;Wrocław;Ryby i mrożonki;Łosoś świeży;52.67;Przeterminowanie (nie udało się sprzedać)
2026-02-05;PLN-111;Kalisz;Ryby i mrożonki;Pstrąg;166.31;Przeterminowanie (nie udało się sprzedać)
2026-02-05;PLN-138;Radom;Pieczywo;Bagietka;60.86;Przeterminowanie (nie udało się sprzedać)
2026-02-05;PLN-053;Wrocław;Nabiał i jaja;Śmietana;220.21;Przeterminowanie (nie udało się sprzedać)
2026-02-05;PLN-109;Opole;Pieczywo;Bagietka;589.96;Przeterminowanie (nie udało się sprzedać)
2026-02-05;PLN-006;Warszawa;Warzywa i owoce;Mango;238.61;Łańcuch chłodniczy — błąd
2026-02-05;PLN-064;Poznań;Nabiał i jaja;Jogurt naturalny;308.82;Przeterminowanie (nie udało się sprzedać)
2026-02-06;PLN-009;Warszawa;Warzywa i owoce;Banany dojrzałe;85.2;Uszkodzenie mechaniczne
2026-02-06;PLN-074;Łódź;Nabiał i jaja;Twaróg;339.94;Przeterminowanie (nie udało się sprzedać)
2026-02-06;PLN-003;Warszawa;Warzywa i owoce;Pomidory koktajl;30.81;Łańcuch chłodniczy — błąd
2026-02-06;PLN-031;Kraków;Nabiał i jaja;Mleko świeże;189.25;Przeterminowanie (nie udało się sprzedać)
2026-02-07;PLN-042;Wrocław;Mięso i wędliny;Wieprzowina łopatka;20.44;Przeterminowanie (nie udało się sprzedać)
2026-02-07;PLN-021;Warszawa;Warzywa i owoce;Awokado;83.23;Łańcuch chłodniczy — błąd
2026-02-07;PLN-033;Kraków;Warzywa i owoce;Pomidory koktajl;67.46;Przeterminowanie (nie udało się sprzedać)
2026-02-07;PLN-126;Tarnów;Warzywa i owoce;Awokado;240.06;Błąd zatowarowania (nadmiar)
2026-02-07;PLN-049;Wrocław;Nabiał i jaja;Jogurt naturalny;48.06;Uszkodzenie mechaniczne
