Data;Miasto;Temp_min (°C);Temp_avg (°C);Temp_max (°C);Opady (mm);Śnieg (cm);Nasłonecznienie (h);Kategoria pogody
2025-09-25;Gdańsk;13.4;14.8;21.2;0.0;0.0;10.7;Słonecznie
2025-09-26;Gdańsk;15.7;18.6;22.5;8.8;0.0;2.1;Deszcz
2025-09-27;Gdańsk;10.9;14.9;20.4;0.2;0.0;2.8;Pochmurno z opadami
2025-09-28;Gdańsk;9.6;13.0;17.9;2.0;0.0;4.2;Pochmurno z opadami
2025-09-29;Gdańsk;6.5;9.6;12.5;9.8;0.0;3.8;Deszcz
2025-09-30;Gdańsk;-5.0;1.2;6.2;1.9;0.0;0.0;Pochmurno z opadami
2025-10-01;Gdańsk;6.7;11.1;13.2;0.0;0.0;8.5;Słonecznie
2025-10-02;Gdańsk;5.0;7.7;14.0;0.0;0.0;12.8;Słonecznie
2025-10-03;Gdańsk;7.8;10.6;15.9;0.0;0.0;10.3;Słonecznie
2025-10-04;Gdańsk;3.8;11.9;15.6;0.0;0.0;8.6;Słonecznie
2025-10-05;Gdańsk;8.1;14.3;15.8;2.7;0.0;2.0;Pochmurno z opadami
2025-10-06;Gdańsk;4.6;8.6;13.4;0.0;0.0;7.8;Słonecznie
2025-10-07;Gdańsk;5.5;10.3;15.8;0.0;0.0;10.3;Słonecznie
2025-10-08;Gdańsk;1.4;5.1;10.8;0.0;0.0;8.6;Słonecznie
2025-10-09;Gdańsk;4.0;7.2;10.7;1.9;0.0;4.3;Pochmurno z opadami
2025-10-10;Gdańsk;8.2;11.7;17.5;1.1;0.0;5.4;Pochmurno z opadami
2025-10-11;Gdańsk;4.3;9.0;14.2;0.0;0.0;9.0;Słonecznie
2025-10-12;Gdańsk;4.9;9.6;15.0;0.0;0.0;7.8;Słonecznie
2025-10-13;Gdańsk;3.5;7.8;14.3;5.0;0.0;6.7;Pochmurno z opadami
2025-10-14;Gdańsk;3.1;8.6;12.6;0.0;0.0;10.3;Słonecznie
2025-10-15;Gdańsk;4.7;6.5;9.7;4.0;0.0;3.4;Pochmurno z opadami
2025-10-16;Gdańsk;7.6;10.9;16.1;0.0;0.0;7.5;Słonecznie
2025-10-17;Gdańsk;4.3;8.5;15.2;0.0;0.0;9.6;Słonecznie
2025-10-18;Gdańsk;2.7;7.7;13.9;4.8;0.0;1.0;Pochmurno z opadami
2025-10-19;Gdańsk;8.3;11.3;16.1;0.0;0.0;8.8;Słonecznie
2025-10-20;Gdańsk;0.0;3.8;9.6;1.6;0.0;1.2;Pochmurno z opadami
2025-10-21;Gdańsk;4.8;10.4;14.3;0.0;0.0;9.3;Słonecznie
2025-10-22;Gdańsk;3.3;4.5;9.4;0.0;0.0;11.0;Słonecznie
2025-10-23;Gdańsk;-0.5;4.7;8.5;0.0;0.0;9.7;Słonecznie
2025-10-24;Gdańsk;-1.6;4.7;9.2;0.0;0.0;6.7;Pochmurno
2025-10-25;Gdańsk;6.2;9.3;14.7;0.0;0.0;6.6;Pochmurno
2025-10-26;Gdańsk;1.6;7.5;11.3;0.0;0.0;9.3;Słonecznie
2025-10-27;Gdańsk;2.3;6.5;14.2;4.7;0.0;5.6;Pochmurno z opadami
2025-10-28;Gdańsk;5.5;7.9;12.3;2.1;0.0;3.0;Pochmurno z opadami
2025-10-29;Gdańsk;0.6;5.0;13.6;0.0;0.0;6.4;Pochmurno
2025-10-30;Gdańsk;-2.7;-0.5;7.3;0.0;0.0;6.9;Pochmurno
2025-10-31;Gdańsk;3.6;7.6;10.8;2.1;0.0;6.8;Pochmurno z opadami
2025-11-01;Gdańsk;-1.9;4.1;9.7;0.0;0.0;9.5;Słonecznie
2025-11-02;Gdańsk;3.2;7.7;12.5;0.9;0.0;0.0;Pochmurno z opadami
2025-11-03;Gdańsk;-1.4;3.1;5.9;0.0;0.0;10.2;Słonecznie
2025-11-04;Gdańsk;-2.5;-0.4;4.1;2.6;1.6;6.5;Śnieg
2025-11-05;Gdańsk;-2.3;1.9;7.5;3.9;0.0;5.5;Pochmurno z opadami
2025-11-06;Gdańsk;-1.6;-0.2;5.1;0.0;0.0;8.0;Słonecznie
2025-11-07;Gdańsk;-6.1;-2.1;1.8;8.2;0.0;2.0;Deszcz
2025-11-08;Gdańsk;-1.7;3.5;10.9;0.0;0.0;12.4;Słonecznie
2025-11-09;Gdańsk;-3.3;2.8;7.8;4.3;0.0;0.0;Pochmurno z opadami
2025-11-10;Gdańsk;-7.1;-3.0;-0.2;0.0;0.8;10.1;Śnieg
2025-11-11;Gdańsk;3.4;7.5;14.7;0.0;0.0;5.4;Pochmurno
2025-11-12;Gdańsk;-4.3;0.5;8.1;0.5;0.7;0.6;Śnieg
2025-11-13;Gdańsk;-2.0;0.4;2.8;0.0;0.0;8.6;Słonecznie
2025-11-14;Gdańsk;0.1;2.4;6.2;0.0;0.0;7.8;Słonecznie
2025-11-15;Gdańsk;4.9;5.1;10.9;0.3;0.0;3.6;Pochmurno z opadami
2025-11-16;Gdańsk;-4.2;-1.7;3.1;14.5;0.0;0.0;Deszcz
2025-11-17;Gdańsk;0.5;4.7;11.2;0.0;0.0;9.1;Słonecznie
2025-11-18;Gdańsk;-1.2;1.6;7.0;0.0;0.0;7.8;Słonecznie
2025-11-19;Gdańsk;-7.9;-2.5;-1.2;2.4;0.0;5.2;Pochmurno z opadami
2025-11-20;Gdańsk;-7.2;-4.5;2.5;0.0;0.0;9.7;Słonecznie
2025-11-21;Gdańsk;-7.6;-2.5;4.1;0.0;0.0;7.6;Słonecznie
2025-11-22;Gdańsk;-8.7;-5.0;-0.2;0.0;0.0;5.0;Pochmurno
2025-11-23;Gdańsk;-4.7;-0.3;5.5;0.0;0.0;8.7;Słonecznie
2025-11-24;Gdańsk;-3.2;0.5;5.9;0.0;0.0;7.0;Pochmurno
2025-11-25;Gdańsk;-9.4;-3.4;-2.0;0.0;0.4;10.1;Śnieg
2025-11-26;Gdańsk;-7.1;-4.2;2.4;8.5;0.0;2.3;Deszcz
2025-11-27;Gdańsk;-7.1;-4.4;0.2;3.1;1.6;0.1;Śnieg
2025-11-28;Gdańsk;-12.8;-8.0;-1.4;0.0;0.0;9.3;Słonecznie
2025-11-29;Gdańsk;-8.0;-4.3;-0.7;2.2;0.3;1.0;Śnieg
2025-11-30;Gdańsk;-10.6;-6.9;-4.1;0.0;0.0;8.5;Słonecznie
2025-12-01;Gdańsk;-9.2;-4.8;2.2;0.0;1.2;11.8;Śnieg
2025-12-02;Gdańsk;-4.1;-0.4;3.6;0.0;0.7;4.5;Śnieg
2025-12-03;Gdańsk;-7.0;-2.8;2.8;15.1;2.2;3.1;Deszcz
2025-12-04;Gdańsk;-6.7;-2.4;2.7;0.0;0.0;9.6;Słonecznie
2025-12-05;Gdańsk;-7.1;-3.5;-1.4;0.0;0.0;2.8;Pochmurno
2025-12-06;Gdańsk;-5.3;-1.6;5.1;0.0;0.0;7.1;Słonecznie
2025-12-07;Gdańsk;-9.3;-3.9;3.9;4.3;0.7;1.2;Śnieg
2025-12-08;Gdańsk;-8.1;-4.8;-0.6;1.1;1.8;0.3;Śnieg
2025-12-09;Gdańsk;-8.3;-3.9;0.0;0.0;0.0;11.8;Słonecznie
2025-12-10;Gdańsk;-5.2;-1.8;3.0;0.0;0.0;10.1;Słonecznie
2025-12-11;Gdańsk;-11.7;-6.4;2.2;0.0;0.0;8.4;Słonecznie
2025-12-12;Gdańsk;-9.7;-4.4;-2.8;1.3;0.0;2.1;Pochmurno z opadami
2025-12-13;Gdańsk;-11.6;-5.5;-4.9;3.7;0.0;0.0;Pochmurno z opadami
2025-12-14;Gdańsk;-12.0;-8.2;-1.5;0.0;0.0;8.0;Słonecznie
2025-12-15;Gdańsk;-6.4;-3.7;4.0;0.0;0.3;9.3;Śnieg
2025-12-16;Gdańsk;-9.6;-4.8;-0.6;0.0;2.4;9.5;Śnieg
2025-12-17;Gdańsk;-12.7;-6.7;1.1;0.0;0.0;5.2;Pochmurno
2025-12-18;Gdańsk;-8.1;-4.8;-1.0;12.5;3.7;2.7;Deszcz
2025-12-19;Gdańsk;-7.1;-2.4;2.0;0.0;0.0;9.2;Słonecznie
2025-12-20;Gdańsk;-11.3;-6.7;0.8;0.0;0.0;3.0;Pochmurno
2025-12-21;Gdańsk;-5.3;-3.6;3.6;0.0;0.0;6.5;Pochmurno
2025-12-22;Gdańsk;-14.4;-9.3;-3.7;0.0;0.0;5.6;Pochmurno
2025-12-23;Gdańsk;-13.3;-9.6;-6.7;0.0;0.2;5.5;Śnieg
2025-12-24;Gdańsk;-6.2;-1.8;5.4;0.0;0.2;8.7;Śnieg
2025-12-25;Gdańsk;-2.8;-0.6;6.5;0.0;2.3;10.6;Śnieg
2025-12-26;Gdańsk;-12.7;-8.3;-1.4;0.0;9.1;10.3;Śnieg
2025-12-27;Gdańsk;-9.1;-3.4;3.6;0.0;10.4;8.1;Śnieg
2025-12-28;Gdańsk;-11.0;-5.0;0.3;4.3;0.0;1.1;Pochmurno z opadami
2025-12-29;Gdańsk;-12.3;-7.8;-5.2;0.0;2.6;10.4;Śnieg
2025-12-30;Gdańsk;-6.9;-4.5;-1.0;0.0;0.0;8.7;Słonecznie
2025-12-31;Gdańsk;-9.5;-5.2;-1.1;0.0;0.0;10.7;Słonecznie
2026-01-01;Gdańsk;-10.8;-6.5;-1.7;0.0;0.7;6.3;Śnieg
2026-01-02;Gdańsk;-14.2;-8.1;-1.5;0.0;0.0;11.9;Słonecznie
2026-01-03;Gdańsk;-5.6;-2.4;2.3;0.0;0.0;7.0;Pochmurno
2026-01-04;Gdańsk;-10.2;-8.9;-4.0;0.0;0.0;4.9;Pochmurno
2026-01-05;Gdańsk;-14.4;-7.2;-3.1;0.0;3.8;8.5;Śnieg
2026-01-06;Gdańsk;-11.6;-6.7;-2.2;0.0;0.0;8.5;Słonecznie
2026-01-07;Gdańsk;-14.6;-12.0;-10.0;0.0;0.0;9.7;Słonecznie
2026-01-08;Gdańsk;-17.2;-11.1;-5.4;0.0;0.0;10.3;Słonecznie
2026-01-09;Gdańsk;-11.4;-9.1;-4.7;0.0;1.4;10.6;Śnieg
2026-01-10;Gdańsk;-17.0;-11.0;-6.4;0.0;0.4;3.5;Śnieg
2026-01-11;Gdańsk;-11.9;-8.2;-5.1;0.0;5.9;5.2;Śnieg
2026-01-12;Gdańsk;-8.2;-3.6;2.2;0.0;0.4;10.8;Śnieg
2026-01-13;Gdańsk;-5.3;-4.8;3.1;0.0;0.0;9.7;Słonecznie
2026-01-14;Gdańsk;-7.2;-4.8;1.6;0.0;0.0;10.2;Słonecznie
2026-01-15;Gdańsk;-14.5;-9.3;-4.5;0.0;0.0;6.5;Pochmurno
2026-01-16;Gdańsk;-12.3;-8.0;-3.6;0.0;0.2;6.1;Śnieg
2026-01-17;Gdańsk;-14.9;-9.7;-7.2;0.0;0.6;8.2;Śnieg
2026-01-18;Gdańsk;-6.8;-2.7;1.8;0.0;0.0;6.7;Pochmurno
2026-01-19;Gdańsk;-13.0;-7.8;-6.1;0.0;0.0;8.6;Słonecznie
2026-01-20;Gdańsk;-13.6;-8.9;-2.5;0.0;0.0;6.3;Pochmurno
2026-01-21;Gdańsk;-14.9;-11.3;-4.0;0.0;0.2;10.0;Śnieg
2026-01-22;Gdańsk;-12.9;-10.0;-2.6;0.0;0.0;6.5;Pochmurno
2026-01-23;Gdańsk;-10.7;-4.8;-1.1;0.0;0.0;5.9;Pochmurno
2026-01-24;Gdańsk;-10.6;-8.2;-3.0;0.0;0.0;7.5;Słonecznie
2026-01-25;Gdańsk;-12.5;-6.4;0.1;0.0;0.0;9.2;Słonecznie
2026-01-26;Gdańsk;-17.6;-12.9;-4.8;0.0;0.0;0.8;Pochmurno
2026-01-27;Gdańsk;-9.2;-5.4;-2.0;0.0;0.0;9.9;Słonecznie
2026-01-28;Gdańsk;-7.7;-2.5;1.8;0.0;0.0;5.7;Pochmurno
2026-01-29;Gdańsk;-12.2;-6.9;-2.6;0.0;0.0;7.3;Słonecznie
2026-01-30;Gdańsk;-5.0;0.7;7.7;0.0;0.1;4.5;Śnieg
2026-01-31;Gdańsk;-9.1;-6.8;-1.0;1.7;0.0;0.0;Pochmurno z opadami
2026-02-01;Gdańsk;-6.4;-3.2;5.0;0.0;0.0;8.0;Słonecznie
2026-02-02;Gdańsk;-4.0;0.2;6.2;3.3;2.8;5.4;Śnieg
2026-02-03;Gdańsk;-12.2;-7.4;-3.9;0.0;0.8;8.4;Śnieg
2026-02-04;Gdańsk;-7.2;-3.7;4.5;0.1;1.1;2.2;Śnieg
2026-02-05;Gdańsk;-11.8;-7.4;-2.5;0.0;0.0;6.9;Pochmurno
2026-02-06;Gdańsk;-14.7;-8.0;0.6;0.0;0.0;6.9;Pochmurno
2026-02-07;Gdańsk;-7.1;-4.4;0.1;0.0;0.0;5.4;Pochmurno
2026-02-08;Gdańsk;-8.5;-3.8;2.4;0.0;0.8;10.1;Śnieg
2026-02-09;Gdańsk;-10.8;-7.4;1.4;0.0;0.0;9.3;Słonecznie
2026-02-10;Gdańsk;-9.9;-3.9;-0.1;0.0;0.0;11.0;Słonecznie
2026-02-11;Gdańsk;-11.0;-7.8;-3.3;0.0;0.0;6.5;Pochmurno
2026-02-12;Gdańsk;-8.4;-4.0;0.1;0.0;0.3;9.6;Śnieg
2026-02-13;Gdańsk;-14.2;-9.9;-5.5;0.0;0.0;10.7;Słonecznie
2026-02-14;Gdańsk;-11.6;-6.9;-1.7;0.0;0.0;2.0;Pochmurno
2026-02-15;Gdańsk;-14.6;-10.0;-4.4;0.0;0.0;7.8;Słonecznie
2026-02-16;Gdańsk;-6.9;-2.2;5.7;0.0;0.0;2.1;Pochmurno
2026-02-17;Gdańsk;-4.0;-0.9;4.1;0.0;0.0;10.8;Słonecznie
2026-02-18;Gdańsk;-15.2;-11.6;-4.7;0.0;2.3;6.5;Śnieg
2026-02-19;Gdańsk;-7.6;-3.2;2.5;0.0;2.7;5.4;Śnieg
2026-02-20;Gdańsk;-5.5;-2.8;3.3;0.0;0.7;9.2;Śnieg
2026-02-21;Gdańsk;-14.1;-8.5;-4.0;0.0;1.6;12.0;Śnieg
2026-02-22;Gdańsk;-12.0;-8.4;-1.5;0.0;0.0;8.9;Słonecznie
2026-02-23;Gdańsk;-3.8;-0.3;3.8;0.9;0.0;0.2;Pochmurno z opadami
2026-02-24;Gdańsk;-11.9;-8.7;-1.3;0.0;0.0;6.0;Pochmurno
2026-02-25;Gdańsk;-11.1;-6.8;-2.4;0.0;0.0;13.3;Słonecznie
2026-02-26;Gdańsk;-9.5;-5.0;1.7;0.9;0.0;4.2;Pochmurno z opadami
2026-02-27;Gdańsk;-9.9;-4.5;-1.0;0.0;0.0;9.0;Słonecznie
2026-02-28;Gdańsk;-4.4;-2.7;2.3;0.0;0.8;3.2;Śnieg
2026-03-01;Gdańsk;-12.0;-4.7;-3.0;0.0;0.0;5.8;Pochmurno
2026-03-02;Gdańsk;-8.0;-4.3;-0.3;0.0;0.0;7.8;Słonecznie
2026-03-03;Gdańsk;-11.9;-7.3;-6.5;0.0;0.0;7.9;Słonecznie
2026-03-04;Gdańsk;-10.8;-5.3;2.8;0.0;0.0;7.2;Słonecznie
2026-03-05;Gdańsk;-3.1;0.4;3.7;0.0;0.0;12.2;Słonecznie
2026-03-06;Gdańsk;-5.8;-1.8;4.4;0.0;0.0;8.7;Słonecznie
2026-03-07;Gdańsk;-5.3;-3.3;1.2;0.0;0.0;9.5;Słonecznie
2026-03-08;Gdańsk;-8.6;-3.3;2.4;0.0;0.0;5.9;Pochmurno
2026-03-09;Gdańsk;-10.2;-6.5;-2.4;0.0;0.0;8.8;Słonecznie
2026-03-10;Gdańsk;-7.7;-4.6;2.3;0.0;0.0;8.4;Słonecznie
2026-03-11;Gdańsk;-8.4;-4.4;3.1;0.0;0.0;8.7;Słonecznie
2026-03-12;Gdańsk;-3.4;-0.5;6.3;0.0;0.0;13.6;Słonecznie
2026-03-13;Gdańsk;-6.5;-4.2;1.1;0.0;0.0;10.1;Słonecznie
2026-03-14;Gdańsk;-4.5;-2.1;2.7;0.0;0.0;9.4;Słonecznie
2026-03-15;Gdańsk;-7.7;-2.8;4.3;0.0;0.0;8.6;Słonecznie
2026-03-16;Gdańsk;-6.8;-1.5;1.9;0.0;0.0;5.7;Pochmurno
2026-03-17;Gdańsk;-5.2;-2.0;1.6;0.0;0.0;12.4;Słonecznie
2026-03-18;Gdańsk;1.6;5.0;10.2;0.4;0.0;1.5;Pochmurno z opadami
2026-03-19;Gdańsk;-5.0;-1.2;4.2;0.0;0.0;9.2;Słonecznie
2026-03-20;Gdańsk;-5.6;1.4;7.9;0.0;0.0;4.4;Pochmurno
2026-03-21;Gdańsk;-7.0;-3.4;0.2;0.0;0.0;8.9;Słonecznie
2026-03-22;Gdańsk;-2.1;1.2;8.3;0.0;0.0;11.5;Słonecznie
2026-03-23;Gdańsk;-6.9;-5.1;1.9;0.0;0.0;10.1;Słonecznie
2026-03-24;Gdańsk;-2.4;1.6;6.4;0.0;0.0;9.3;Słonecznie
2026-03-25;Gdańsk;-5.0;0.9;4.7;0.0;0.0;8.0;Słonecznie
2026-03-26;Gdańsk;-1.1;3.2;9.4;0.0;0.0;9.6;Słonecznie
2026-03-27;Gdańsk;-2.8;-0.3;3.3;3.0;0.0;0.0;Pochmurno z opadami
2026-03-28;Gdańsk;2.6;3.6;5.5;0.4;0.0;0.8;Pochmurno z opadami
2026-03-29;Gdańsk;-7.5;-2.9;1.6;0.0;0.0;8.1;Słonecznie
2026-03-30;Gdańsk;-5.4;-0.7;2.9;0.0;0.0;8.2;Słonecznie
2026-03-31;Gdańsk;-3.1;3.1;9.5;0.0;0.0;8.2;Słonecznie
2024-01-01;Łódź;-9.5;-5.1;1.3;0.0;0.0;6.2;Pochmurno
2024-01-02;Łódź;-5.2;-2.6;3.2;0.0;0.0;9.3;Słonecznie
2024-01-03;Łódź;-8.8;-7.1;-2.5;0.0;0.3;1.7;Śnieg
2024-01-04;Łódź;-3.8;-3.4;4.0;0.0;0.0;8.3;Słonecznie
2024-01-05;Łódź;-13.9;-9.7;-2.7;0.0;0.7;9.4;Śnieg
2024-01-06;Łódź;-12.6;-8.1;-1.8;0.0;0.0;7.4;Słonecznie
2024-01-07;Łódź;-10.2;-5.0;1.4;0.0;0.0;9.1;Słonecznie
2024-01-08;Łódź;-10.4;-5.5;-4.1;0.0;0.0;11.5;Słonecznie
2024-01-09;Łódź;-8.8;-5.9;0.2;0.0;0.0;9.4;Słonecznie
2024-01-10;Łódź;-12.4;-8.3;-3.2;2.4;2.6;1.9;Śnieg
2024-01-11;Łódź;-8.9;-5.9;-2.4;0.0;0.7;8.9;Śnieg
2024-01-12;Łódź;-8.3;-5.1;0.3;2.6;0.9;4.6;Śnieg
2024-01-13;Łódź;-11.6;-6.9;-3.5;4.2;0.0;4.9;Pochmurno z opadami
2024-01-14;Łódź;-12.3;-7.2;-1.0;0.0;0.0;9.4;Słonecznie
2024-01-15;Łódź;-10.4;-7.3;-2.1;0.0;0.9;7.4;Śnieg
2024-01-16;Łódź;-11.3;-6.6;2.2;0.0;0.0;6.3;Pochmurno
2024-01-17;Łódź;-11.1;-5.5;1.2;0.0;0.7;7.2;Śnieg
2024-01-18;Łódź;-8.8;-6.0;2.1;0.0;0.0;11.8;Słonecznie
2024-01-19;Łódź;-10.8;-6.2;-2.0;0.0;0.0;3.9;Pochmurno
2024-01-20;Łódź;-4.8;-2.0;5.3;0.0;3.1;9.7;Śnieg
2024-01-21;Łódź;-11.2;-6.0;-0.5;0.0;0.0;12.3;Słonecznie
2024-01-22;Łódź;-12.0;-6.0;0.6;0.0;0.1;9.8;Śnieg
2024-01-23;Łódź;-10.8;-4.0;0.2;1.6;1.2;1.7;Śnieg
2024-01-24;Łódź;-10.5;-7.2;2.6;1.0;1.6;2.6;Śnieg
2024-01-25;Łódź;-11.2;-5.8;3.7;0.0;1.0;6.4;Śnieg
2024-01-26;Łódź;-4.3;-2.4;2.9;0.0;0.0;7.8;Słonecznie
2024-01-27;Łódź;-9.7;-6.3;-0.6;1.6;5.7;4.0;Śnieg
2024-01-28;Łódź;-11.4;-6.0;-0.1;0.0;0.0;8.2;Słonecznie
2024-01-29;Łódź;-10.1;-5.6;-1.4;0.0;0.0;10.0;Słonecznie
2024-01-30;Łódź;-11.8;-8.5;-2.4;0.0;1.3;5.3;Śnieg
2024-01-31;Łódź;-8.7;-6.8;-2.4;8.6;0.0;4.5;Deszcz
2024-02-01;Łódź;-3.9;-1.7;3.1;0.0;2.1;9.0;Śnieg
2024-02-02;Łódź;-10.8;-8.2;-2.6;0.0;1.1;8.1;Śnieg
2024-02-03;Łódź;-8.7;-6.9;-1.4;0.0;0.0;13.3;Słonecznie
2024-02-04;Łódź;-12.6;-6.2;-2.6;0.0;0.0;8.5;Słonecznie
2024-02-05;Łódź;-6.9;-2.9;1.5;0.0;0.0;9.7;Słonecznie
2024-02-06;Łódź;-4.2;0.3;4.4;0.0;1.3;7.5;Śnieg
2024-02-07;Łódź;-9.0;-5.1;0.9;0.0;0.0;3.0;Pochmurno
2024-02-08;Łódź;-10.3;-7.8;-1.6;0.0;1.8;8.0;Śnieg
2024-02-09;Łódź;-12.8;-6.3;-2.8;0.0;0.0;8.7;Słonecznie
2024-02-10;Łódź;-6.2;-2.3;2.4;0.0;0.0;4.6;Pochmurno
2024-02-11;Łódź;-4.5;-0.8;5.2;0.0;0.0;9.6;Słonecznie
2024-02-12;Łódź;-10.0;-6.3;1.1;0.0;2.2;5.3;Śnieg
2024-02-13;Łódź;-9.3;-4.5;1.6;0.0;0.0;13.2;Słonecznie
2024-02-14;Łódź;-6.9;-4.7;1.5;0.0;0.0;8.1;Słonecznie
2024-02-15;Łódź;-7.8;-3.9;-1.7;0.0;0.4;8.6;Śnieg
2024-02-16;Łódź;-6.8;-4.5;0.4;0.0;0.0;7.1;Słonecznie
2024-02-17;Łódź;-9.8;-5.3;-3.6;0.0;4.0;7.5;Śnieg
2024-02-18;Łódź;-6.3;-4.3;1.4;0.0;0.0;14.0;Słonecznie
2024-02-19;Łódź;-10.1;-5.1;2.1;0.0;0.0;6.7;Pochmurno
2024-02-20;Łódź;-15.4;-10.4;-5.2;0.0;3.5;8.7;Śnieg
2024-02-21;Łódź;-12.0;-7.9;-0.1;0.0;2.1;7.9;Śnieg
2024-02-22;Łódź;-7.8;-3.3;-1.4;2.3;3.7;0.6;Śnieg
2024-02-23;Łódź;-9.3;-6.4;-2.6;0.0;2.3;7.9;Śnieg
2024-02-24;Łódź;-9.7;-6.4;-0.6;0.0;2.1;8.1;Śnieg
2024-02-25;Łódź;-2.5;1.4;7.3;0.0;0.0;8.7;Słonecznie
2024-02-26;Łódź;-5.1;-1.6;4.0;0.0;0.6;7.6;Śnieg
2024-02-27;Łódź;-6.1;-2.2;8.1;0.0;2.1;6.4;Śnieg
2024-02-28;Łódź;-7.0;-4.5;1.0;0.0;0.4;6.2;Śnieg
2024-02-29;Łódź;-4.4;-0.9;5.4;0.0;0.0;3.5;Pochmurno
2024-03-01;Łódź;-7.9;-4.1;-1.2;0.0;0.0;3.8;Pochmurno
2024-03-02;Łódź;-7.9;-2.9;4.4;0.0;0.0;6.7;Pochmurno
2024-03-03;Łódź;-4.7;0.2;7.4;0.0;0.0;7.2;Słonecznie
2024-03-04;Łódź;-10.8;-6.7;-3.5;0.0;0.0;6.3;Pochmurno
2024-03-05;Łódź;-5.8;-2.3;2.9;0.0;0.0;9.7;Słonecznie
2024-03-06;Łódź;-6.9;-2.3;2.7;0.0;0.0;10.2;Słonecznie
2024-03-07;Łódź;-5.6;-1.7;2.7;0.0;0.0;7.6;Słonecznie
2024-03-08;Łódź;-5.8;-3.2;3.2;0.0;0.0;5.4;Pochmurno
2024-03-09;Łódź;-7.2;-1.7;2.7;0.0;0.0;10.0;Słonecznie
2024-03-10;Łódź;-4.7;-2.3;-0.1;0.0;0.0;11.2;Słonecznie
2024-03-11;Łódź;-8.7;-3.6;-0.4;0.0;0.0;11.2;Słonecznie
2024-03-12;Łódź;4.5;6.0;9.0;0.0;0.0;9.9;Słonecznie
2024-03-13;Łódź;-3.8;1.4;5.4;0.0;0.0;12.8;Słonecznie
2024-03-14;Łódź;-1.7;0.5;5.0;0.0;0.0;5.1;Pochmurno
2024-03-15;Łódź;1.8;4.8;10.7;0.0;0.0;6.9;Pochmurno
2024-03-16;Łódź;-2.3;-1.2;4.9;0.0;0.0;11.1;Słonecznie
2024-03-17;Łódź;-3.5;-1.8;4.6;0.0;0.0;4.0;Pochmurno
2024-03-18;Łódź;1.7;4.4;7.4;0.0;0.0;8.6;Słonecznie
2024-03-19;Łódź;-4.7;-1.7;3.9;0.0;0.0;2.2;Pochmurno
2024-03-20;Łódź;1.9;6.0;8.7;0.0;0.0;5.6;Pochmurno
2024-03-21;Łódź;-0.5;4.4;11.9;7.5;0.0;0.4;Pochmurno z opadami
2024-03-22;Łódź;-1.7;3.2;10.3;0.0;0.0;9.8;Słonecznie
2024-03-23;Łódź;-2.6;1.9;6.8;0.0;0.0;6.2;Pochmurno
2024-03-24;Łódź;-1.7;2.1;4.0;0.0;0.0;9.9;Słonecznie
2024-03-25;Łódź;0.3;5.1;11.7;0.0;0.0;7.6;Słonecznie
2024-03-26;Łódź;-4.2;1.2;4.3;0.0;0.0;5.4;Pochmurno
2024-03-27;Łódź;-0.5;4.2;10.8;0.0;0.0;3.9;Pochmurno
2024-03-28;Łódź;0.5;2.9;9.4;0.0;0.0;11.2;Słonecznie
2024-03-29;Łódź;1.6;4.8;8.4;0.0;0.0;7.0;Pochmurno
2024-03-30;Łódź;-2.5;1.2;4.9;0.0;0.0;4.7;Pochmurno
2024-03-31;Łódź;0.2;4.9;12.9;0.0;0.0;7.0;Pochmurno
2024-04-01;Łódź;-6.5;-1.3;5.4;0.0;0.0;10.7;Słonecznie
2024-04-02;Łódź;2.2;8.4;11.6;0.0;0.0;11.7;Słonecznie
2024-04-03;Łódź;-1.6;3.6;9.0;1.7;0.0;0.0;Pochmurno z opadami
2024-04-04;Łódź;-2.0;3.9;6.7;0.8;0.0;4.6;Pochmurno z opadami
2024-04-05;Łódź;7.5;9.1;15.8;0.0;0.0;12.4;Słonecznie
2024-04-06;Łódź;1.3;4.7;9.9;0.0;0.0;5.3;Pochmurno
2024-04-07;Łódź;7.8;12.8;15.6;0.0;0.0;6.1;Pochmurno
2024-04-08;Łódź;4.1;6.2;8.5;0.0;0.0;8.7;Słonecznie
2024-04-09;Łódź;3.3;8.7;13.6;7.7;0.0;1.3;Pochmurno z opadami
2024-04-10;Łódź;-4.3;0.1;3.6;0.4;0.0;0.1;Pochmurno z opadami
2024-04-11;Łódź;2.3;6.2;12.4;1.8;0.0;0.0;Pochmurno z opadami
2024-04-12;Łódź;1.3;3.9;8.3;0.1;0.0;1.7;Pochmurno z opadami
2024-04-13;Łódź;1.4;7.7;14.0;0.0;0.0;10.4;Słonecznie
2024-04-14;Łódź;0.5;6.7;11.9;2.4;0.0;0.0;Pochmurno z opadami
2024-04-15;Łódź;-0.7;4.0;7.9;0.0;0.0;12.9;Słonecznie
2024-04-16;Łódź;-1.2;3.8;6.3;0.0;0.0;7.2;Słonecznie
2024-04-17;Łódź;2.1;7.7;10.8;0.0;0.0;9.6;Słonecznie
2024-04-18;Łódź;3.7;8.1;14.8;0.0;0.0;4.9;Pochmurno
2024-04-19;Łódź;7.4;10.6;17.5;0.3;0.0;2.8;Pochmurno z opadami
2024-04-20;Łódź;9.3;12.1;15.1;0.0;0.0;9.3;Słonecznie
2024-04-21;Łódź;2.3;5.1;7.3;1.3;0.0;4.8;Pochmurno z opadami
2024-04-22;Łódź;5.9;7.9;9.4;0.0;0.0;5.3;Pochmurno
